created_at,Display | Chrome,Display | Firefox,Display | IE,Display | Other,Display | Safari,Email | Chrome,Email | Firefox,Email | IE,Email | Other,Email | Safari,Facebook | Chrome,Facebook | Firefox,Facebook | IE,Facebook | Other,Facebook | Safari,Organic | Chrome,Organic | Firefox,Organic | IE,Organic | Other,Organic | Safari,Search | Chrome,Search | Firefox,Search | IE,Search | Other,Search | Safari
2021-03-08T00:00:00.000000+0000,413.5774136186691,,,,71.60477990152387,224.69981220569485,115.87806723799423,,,139.45517904884255,368.92881429138424,163.48505811950514,,,240.73500988207232,1092.1586184040864,150.08574724421277,68.46049583452982,92.83967634944977,347.1983222427649,4644.686131336636,1287.8297620444425,210.68058603620122,326.7339601567678,1622.143439250357
2021-03-15T00:00:00.000000+0000,401.1911548925147,139.03299013118982,,,,243.26124360844693,135.01382977698628,162.5260159992155,,144.55723398566764,385.1892757085107,158.64834618709102,,,254.28884129802827,1017.995433782968,252.8031362292545,,78.37497386868341,348.22589381371876,4894.488293685376,1783.0283302181178,,309.2596500024142,1560.3609087882369
2021-03-22T00:00:00.000000+0000,610.0238735000538,,,,56.59165499227194,272.39756638192625,,160.30624107598368,,80.79612011035478,389.4872819609977,185.50621007552422,,,285.2105717651412,1041.9066023598432,253.32416197747514,75.52255987503396,,268.33192373629817,4925.030082004453,1883.0166624732615,298.34367950083043,322.1643338966689,1698.4028938347224
2021-03-29T00:00:00.000000+0000,529.8398658868034,139.03299013118982,,,,282.0570488903984,142.06252176246528,,,,357.8397866157623,,93.5971960296536,,207.69306414925586,1098.8163584151275,399.26981935119613,,133.3628570996264,268.33192373629817,4909.367770805161,2073.0583310623088,340.24284566010806,327.8360626716667,1752.423271262365
2021-04-05T00:00:00.000000+0000,529.8398658868034,78.19285140639795,,,,278.44805650617724,160.56624055866598,,,100.92943524469702,467.0607523482008,130.3411953708182,,45.59188596375148,,1073.5756796212981,406.4633055484959,,,242.98166144939051,5348.858440848156,2177.746496370876,340.24284566010806,349.9465668445614,1647.576705553115
2021-04-12T00:00:00.000000+0000,618.6097050705364,,,,56.59165499227194,214.986623310904,155.5953980804524,160.30624107598368,,,501.19445295729787,138.11300700357017,69.18918806030648,,200.15331410589488,1024.8726334245505,418.21943237658036,,132.15600576095042,265.35995922744945,5112.857542880068,2213.445822578363,349.60358477854464,354.3942877077784,1778.4194626340884
2021-04-19T00:00:00.000000+0000,721.6394394152353,96.03047649755673,,,110.78239866578318,159.14674926235497,162.2508980775355,,,79.27008010073695,553.3278043118925,271.0766897688004,,,191.29640672033165,909.6145823381423,456.945648371948,,,292.13755870535675,4667.8531766373435,1929.5327342484493,278.8730259052194,281.5820493430499,1595.7100881348258
2021-04-26T00:00:00.000000+0000,721.6401818519328,73.70260162984552,57.3543152715051,,135.72373105219071,271.93338006179386,,,,146.1429968162804,491.367262728919,296.60211407804377,,,,736.931978580423,448.2948779650773,,,213.8505940799413,4350.919048381986,2008.100513393312,289.39790302884944,263.97426518743083,1607.8012776179733
2021-05-03T00:00:00.000000+0000,539.671502449317,,67.98744024233608,121.7437237155994,,304.0255907741698,184.49832487492597,,,,504.22908370911324,308.5046141011778,,,87.50059439872342,746.1224224107092,431.668877970967,80.55873488881706,,,4840.138739463246,2043.4675523725987,336.49440932602596,198.43486588994833,1636.9415606617224
2021-05-10T00:00:00.000000+0000,559.4801844654393,75.0144115813605,,,147.1021388849927,308.05686256737744,180.4198747526949,,,180.74089119420915,506.2343097089576,305.3508679567617,,,,794.8730947401895,308.0169267100678,,,188.08540411489372,4899.071502506074,1731.2191544074378,335.86185937192465,211.74857647081296,1798.3832147069086
2021-05-17T00:00:00.000000+0000,349.62568082392426,108.14036968790775,,,190.9923634288437,300.31353861266444,144.9855659481729,,124.24035434026085,167.6932732136983,572.367976207911,354.2918665006703,,,89.948144374904,785.157734156569,334.7499750004454,78.71210340090123,93.90861528398726,181.40096492525612,5329.827161005654,1594.0666712831644,248.6238623337723,266.6171631035156,1733.2375132147029
2021-05-24T00:00:00.000000+0000,335.1845659039794,,67.29406554289297,,,286.98202584270626,192.51920089417206,112.22295283376782,,,545.9920326378666,281.7556537983728,73.7652374029479,,,778.3781474043973,238.6443075862305,,88.1698665657616,211.2452054478291,5556.728550437261,1477.240476915102,179.93066455278867,334.59016664893505,1806.9146688211824
2021-05-31T00:00:00.000000+0000,353.7927445864615,123.9263352428525,,,182.70861344286942,279.9454435464405,,,124.24035434026085,213.9619280917724,419.85602053271487,272.86951137512386,,,,743.7320315340808,325.8672372415467,91.32766575590128,,352.3451125842305,5421.449524009737,1528.9200501061941,229.8345144116926,302.7418840008113,1946.7070472976177
2021-06-07T00:00:00.000000+0000,261.5377304500801,129.7729601988531,,,,290.0652306054864,215.3019128933962,,,216.62516308949967,398.59287174468477,323.3669137879571,87.87871467973604,57.040785989255795,,897.0056693623701,316.85356017527874,92.99729715616897,98.54323296384018,407.5311409483944,5711.042504278722,1571.6652944813916,262.0594668072998,341.32517932679275,1760.116032652136
2021-06-14T00:00:00.000000+0000,136.38800637600582,148.537960225759,,,231.42205473579156,412.88860572967974,213.956412894972,,,221.16499521421443,312.8762416229574,190.4032310227269,,,,906.3912663141268,309.4299324504162,167.4040411821387,,402.74482835425937,5976.195566240833,1665.6362784712494,322.68645596792,351.7924306632003,1969.4921239491628
2021-06-21T00:00:00.000000+0000,156.514226209896,137.41332235464034,,,,274.8493622529937,,,,204.81843007192614,324.33299470053265,158.69763385761348,,,91.29419881446515,1189.251430685219,418.16063247336973,,,335.51075620662874,6376.649099343475,1739.9308076771372,310.6587472506573,352.68390315941576,1948.4072790056684
2021-06-28T00:00:00.000000+0000,142.23181127959097,128.9990718180141,,163.99608016764262,247.47280452516273,261.0234356278848,240.6834128250781,108.42729291141654,126.70403657776012,,329.9969025123762,151.31388384174375,,,86.5250988305021,1217.5216396512528,432.8685074330828,,104.33901179864063,337.45132166724187,5979.202595925745,1768.7875709423636,317.4596713680278,365.55625124221626,1935.2808373673931
2021-07-05T00:00:00.000000+0000,103.53559884181445,140.6829922546925,,,247.47280452516273,252.1706197835803,248.49091281840893,,,,330.3675676511496,169.21215377447666,98.6616522495517,,75.45015346871462,1360.3001413079678,440.33213237962303,151.139345775871,105.6263419548827,391.9580970989605,6115.829804571066,1894.0427516256977,356.4305150425494,348.2917358590385,1843.2402011961713
2021-07-12T00:00:00.000000+0000,109.59510384519773,149.3254413779046,,,320.6130166796876,390.9278441376948,216.67842491064835,,107.70741063835858,235.6644302210737,364.0198140791803,108.37005016530706,,,109.27469249096409,1359.507939193474,360.2934488265347,151.63914571681545,,469.0726387008348,6222.791905978429,1987.1350915537244,372.36865285115516,271.2124654453939,1757.6943013934322
2021-07-19T00:00:00.000000+0000,111.00493928933561,131.24035453442355,,,294.9291843098762,386.43942022887944,196.35904496055343,,,194.27170546562616,415.669916179351,173.55133161007035,,71.30784840945589,105.23065087617712,1367.2259336905147,327.4268963468967,154.82307558755426,98.98041951914679,528.9096481912289,6302.9320039190925,2092.0887117422767,407.1011452812462,197.3156803450401,1602.8985759714246
2021-07-26T00:00:00.000000+0000,156.37374823541293,,,,334.7501070879728,436.97132563867467,189.16879494147622,,104.34909066390905,,553.2739053230371,188.203331614496,,,,1377.278101707823,269.2709067512218,174.30492867202582,50.42011118869678,401.4288710266027,6060.204699552525,1873.0379276205983,363.55879539620616,162.90334849478654,1478.9123420946255
2021-08-02T00:00:00.000000+0000,229.18352298420058,108.81748869662557,67.29406554289297,,302.67328209196177,440.060036330077,125.6229824219471,,,,692.5399584931157,129.17412384667554,,,114.14665085542353,1309.5914602620392,300.42311106191687,,77.11762509816467,369.18918012715665,5938.918124393946,1791.4346266489763,333.10476087899923,193.7996292926603,1663.5951143926598
2021-08-09T00:00:00.000000+0000,244.55550071482267,,,,374.62678189993795,325.4636889095648,,,,208.4615657021799,720.0616398499377,,88.76671486584222,,161.34397190454234,1403.258398642444,293.13590535278513,,82.16279670504449,470.50185976482385,6256.91288594646,1929.327276600852,275.27615665073387,179.32891630071663,1583.3289913278325
2021-08-16T00:00:00.000000+0000,215.51900707006138,115.14523872799626,73.02128341193983,,,321.3151843070941,88.36991990898869,,,208.14470536308937,784.5377284600662,154.0559965090778,,,212.44296873078684,1229.8917171630496,249.69681573152906,,88.28513651519384,513.0906435671943,6642.810688767235,1850.2166164672574,250.9692973585363,191.07944381124582,1731.0369469514299
2021-08-23T00:00:00.000000+0000,205.55408338813717,105.1796136451551,58.6194195528293,,328.2210905837644,321.10024133721777,88.01284419558311,,,163.82830048859714,793.1256540595805,259.30042819495355,,,199.6510292373382,1305.1870671824856,243.06550319453902,169.76613876764836,109.80550839514893,596.09067807652,6969.086792871464,2013.281136542309,195.68743414440877,190.72058371565987,1785.1174302029783
2021-08-30T00:00:00.000000+0000,280.10503634644124,101.85931492797698,,,,316.8370504895161,,,103.06339148231001,150.72368173129692,844.7048273519325,316.74557542756287,,,190.86629780534525,1170.800273693393,231.29162825116157,,,556.642759433197,6788.359477387399,1949.8143456109547,236.9645955233044,217.0485799798834,1896.7229274318368
2021-09-06T00:00:00.000000+0000,268.92661663233883,,,154.34513613017018,,,160.3897182596961,,,144.59090579049112,839.6133801608601,326.3843768746429,,,216.8591729455472,1214.3491023368686,239.8229044651787,,148.22763723738183,501.7528999493441,6542.585565138429,2054.5500891813736,234.6209575296486,233.53443879121033,1988.5642514066035
2021-09-13T00:00:00.000000+0000,309.50842658892765,112.69294875267612,51.40087930242173,,320.6250907357534,219.65418644485084,213.02570962400776,,,147.2430072782798,826.2184486299147,,,82.58406111138058,,1167.3382205750856,271.6926433053545,,178.46033944281174,447.25378265173987,6760.929166691414,2007.9128184875235,194.0759278685177,303.45051522918715,1815.8256354953487
2021-09-20T00:00:00.000000+0000,274.1637505273132,,,147.9623922443537,,203.25949819834062,234.6762262011988,106.97987535411276,,,735.3745815382168,378.1510339952681,,66.87806722487751,216.66221882689084,1458.9973908168095,245.1709185674045,,,477.45741812582884,7538.854893211378,2170.115686233464,206.40349074770245,343.2667508076926,2031.5670872773128
2021-09-27T00:00:00.000000+0000,256.4231503444828,149.9574375485829,,,369.1298720461935,292.653500682237,,,111.71340331647481,121.45316957883581,628.7516098192576,308.1696099598776,88.24405841689635,62.399036925406016,227.5578854595578,1514.4699912639262,258.1508146926851,143.97344008022674,,444.7178890527081,7636.836717136736,2330.018904340532,223.28706033758198,247.82889091243564,1937.1528620327601
2021-10-04T00:00:00.000000+0000,250.41740510649137,,,,227.09937359847967,297.68040907516115,,102.56376664847885,,105.46478249728996,613.4550075994539,306.99464476342104,,,239.79751049324747,1376.4923143810956,299.21292035117784,143.55212736632825,288.29727306697157,350.4185987477313,7466.400808448511,2489.7657416965717,213.931718191213,242.382360415534,2030.9264364016972
2021-10-11T00:00:00.000000+0000,302.785424218887,,,143.06907334430397,,310.19625530827506,238.06049291840884,107.8606416610517,70.11222347916163,68.09122558934966,575.1272813695658,402.74533353287467,77.31088057881463,,199.69200940232218,1259.7072137199673,227.55931116488682,79.54000808293152,290.34657313451567,329.52774977310156,7097.635561493976,2650.572585275158,217.97479982135525,233.68686048570174,2042.255998099141
2021-10-18T00:00:00.000000+0000,321.35165163720774,143.44040217757072,81.31851064846828,,224.05512358982955,303.7490224936171,,,69.51445809647673,61.79497560260704,555.8681023009993,383.4884608844422,77.31088057881463,,,1291.3940564875018,249.7421214867707,90.87937076275044,,,7242.042526136742,2547.957982671277,230.7200789848891,219.746396295028,2010.6409672315058
2021-10-25T00:00:00.000000+0000,261.1508497912745,,,,326.99014566378366,461.45955547785627,250.60386787545997,,,,523.8197167807222,281.7628416903578,,,149.57401247122704,1298.988042302945,279.2557464971531,95.10175829151936,264.094559249875,314.80803321324277,7298.6159894973625,2505.5831289763146,209.08676759445132,213.4966050320819,1992.1656523960078
2021-11-01T00:00:00.000000+0000,259.71804953928876,125.8451284567869,,,,504.3277744771393,272.6246548581461,42.074582976212476,,70.55351330188232,466.39325365472644,229.0115694874316,70.2031305495115,68.3547495728817,151.53173389278425,1367.3672392689832,287.96388798279236,88.35294676334838,,415.7529854899189,7495.901484908716,2532.963484380684,256.3470796762027,278.93218449564176,1961.2234372686885
2021-11-08T00:00:00.000000+0000,272.222573735206,,,111.59803936832823,316.2169211957038,476.133283682141,276.12621738936866,40.946882908921715,91.99509336707345,113.52753528834226,508.7175098419529,199.14094440491175,,,202.3265331387795,1549.8323038028109,245.00585663091033,,280.056940020075,404.3155685655368,7420.651759078911,2655.121508777447,292.4716427276552,201.23702174696427,2062.5588357901775
2021-11-15T00:00:00.000000+0000,246.7395121738658,140.2802477366394,,,331.1059217404939,492.65938372270347,262.58616804012513,,,152.3341626154235,570.4317755452541,180.5854424674773,,,182.85044861572533,1445.7691140141362,249.73509007059974,103.67173486560603,297.0626654852291,396.68293494395914,7037.288181296828,2809.8906683365717,313.87672834069167,161.338754557305,1976.0552240363136
2021-11-22T00:00:00.000000+0000,321.62948676384656,128.95899771448325,,,324.3019591991443,368.27888301546864,172.45416906714019,50.96703287069353,,156.50650229556047,527.4677780551345,177.8796412463273,,,248.84760557884061,1367.0367151392186,217.68033360637332,,275.7656772758586,379.07558002553833,7094.938228162238,2826.2659002761334,283.51984790457345,185.63398060283936,1948.9504018448629
2021-11-29T00:00:00.000000+0000,313.822886664025,134.21556395806252,,116.88112970691643,329.8456257369626,370.0264768395074,123.50587900984861,,,,572.592202332057,190.26181533198613,,68.37388185239121,252.92125709454123,1326.7739134572064,200.69313052102825,,330.5454258347373,458.76381157657664,7419.041818864149,2570.54059357596,305.76511047845094,206.9692155735648,1848.9965284601349
2021-12-06T00:00:00.000000+0000,286.7055942454634,127.59287694167179,,,,510.1529691417169,123.74711241328419,37.16815109135035,,146.88958984497955,569.8024805944283,110.15622782303467,,,258.01018648230973,1321.0639168235493,236.53029030719873,,314.8698713992595,527.2031135958154,7331.739458262815,2366.4288257151184,320.9391366175893,215.03801924753017,1797.69280301961
2021-12-13T00:00:00.000000+0000,,115.42490779697522,,,300.25584443959826,603.6988783655538,122.86975862063471,,,154.076832072845,571.8480087207165,146.61859107794723,,,264.62742896601566,1328.6167425465305,205.72304251260215,115.17721475688805,,610.8648710377341,7331.8596950058745,2279.5015668898927,330.95196971935013,280.75063733182924,1714.1855545178692
2021-12-20T00:00:00.000000+0000,288.4465353240491,69.1011273308998,,139.62637981207578,,421.95725425598,181.70838373620998,,,188.4689147886802,554.1595207847048,138.89452857579587,,,271.9970794068663,1439.3604262221006,201.1714840422805,111.78141354766831,213.69414397046975,582.3754230940814,7481.076144098503,2434.474972578073,339.13748608841183,298.87476703716345,1735.0676241193269
2021-12-27T00:00:00.000000+0000,290.40838892667244,65.66390362718488,81.1689043303079,,290.6978069801362,425.39236151501893,157.38040926501756,,94.9270982629665,,575.7772131738321,234.3918742733089,,,267.2812105050865,1361.614464289726,225.4965674535214,115.80671985556728,,508.6196608454815,7650.311607620333,2344.8090465970417,326.83908881964595,297.5047765857702,1836.2706300131242
2022-01-03T00:00:00.000000+0000,351.0023623254216,,,142.37344232055827,340.50465091501167,506.32642587693545,,37.16815109135035,,214.99652717779378,507.07044087222584,234.3918742733089,,,235.6699748541783,1314.678039212417,222.55297886923807,,306.2440352289459,620.5516315873083,7655.442243266089,2192.388249293743,311.9894380166984,323.0581882042146,2042.8755964886727
2022-01-10T00:00:00.000000+0000,285.82169272368134,65.66390362718488,,69.21208568022817,215.8700931476497,521.2854572278758,157.41624422023483,,104.81552111314049,217.66297606934057,401.155461903569,220.7892972501728,80.72837237945507,,235.9437294315823,1367.3200434124883,197.3430750493287,132.87095228272224,290.38378518363334,725.4204912216674,7970.383429039893,1951.7669417311997,357.00519190019884,372.14331084090406,2137.9464151319107
2022-01-17T00:00:00.000000+0000,306.073583028629,80.31565925458662,,,243.44801245701518,593.0794354683753,169.8023624493683,42.66457084104794,,206.72773550910318,462.4048386298032,217.73160367259268,61.88314108548765,,,1354.6128976770037,214.0909056672358,,,763.9621548872701,7751.496332473731,1964.6362238362808,389.8761656559493,501.4986416815475,2392.3777868379048
2022-01-24T00:00:00.000000+0000,243.67043600127755,74.95315926618159,,72.93283569080054,,616.6275213206611,,,,,395.73229496661725,230.04409617560447,,76.90182027569111,,1476.4286386913916,254.4648331184374,125.84193331192837,,719.3807024955814,7528.11084718764,2028.0304918999745,375.4927403053561,532.0442181114993,2609.594324421473
2022-01-31T00:00:00.000000+0000,257.6152835196296,62.89343679082734,,,204.33796886884653,465.2045928452242,169.2593920931249,40.015270705565094,,195.7503341700061,395.41852868589956,,,60.74667022965114,,1546.949736003433,309.1845032925751,,280.31623923649386,746.9914318642991,7637.681607057091,2346.1479317360836,343.17183532476855,567.8887508804103,2543.217171145627
2022-02-07T00:00:00.000000+0000,273.5047759445239,,,,,445.75449857659066,,,,307.6996749090814,485.5005258861042,,,,189.47156598105198,1525.751108765831,431.7041960154645,127.943230589532,,653.2570883829823,7720.904918648357,2550.1044988858653,327.4243556458099,534.5869512994581,2708.2122189288752
2022-02-14T00:00:00.000000+0000,369.16785254601496,64.49605531547911,,,228.0150073258826,483.7777881357738,,,,335.27795782753225,459.36535105197726,230.8464198679211,62.89801510224144,,,1410.5963951750584,569.6780619595943,,,691.0643411371494,7847.696185583781,2394.4620745052334,276.07195934727866,550.0055215741046,2642.6445124529528
2022-02-21T00:00:00.000000+0000,437.31445787662744,56.13296635980932,,,,506.03214866091884,161.83931586492542,,144.67770163017966,334.5172703419767,455.20135128384237,230.87668685848493,49.714515126180146,52.48382277576434,162.17378945841673,1498.90661476022,525.2028408774008,,257.18817396119033,695.4497718140649,7796.997214738031,2402.1013360718116,250.72520908242015,474.938767620472,2563.1500843448093
2022-02-28T00:00:00.000000+0000,485.3204397987218,258.077962978638,,,,589.9156997043137,139.9475658842988,,,302.58748622316085,434.3979591830059,257.5813743975655,,,178.70909652437797,1487.7183375649186,,,244.90982643373977,599.3316218994978,7700.4218970507945,2295.5695354592963,239.88665839000313,469.6298134048398,2510.9994502684854
2022-03-07T00:00:00.000000+0000,554.3124285503632,,,,216.99856831247132,581.5442557625278,130.3506180528313,,,322.01031120450216,533.7438581684975,183.13292466095413,88.7476251756427,,278.6948804801855,1415.7156955606188,628.774228682158,152.19739544780018,,471.3696058178706,7792.989010268471,2422.5549965898163,207.6824951787161,433.95519268221057,2495.32253315636
2022-03-14T00:00:00.000000+0000,626.5753144402364,283.1687666746562,,,202.99990812584144,497.11934743828147,56.52699299559407,39.5333957069062,121.49263305291699,337.2800746754044,540.5974782014296,183.13292466095413,,,,1528.7099040726287,761.9435568598728,126.98916039359933,,472.7127655572508,8174.7118615336685,2694.6899552863974,196.78360015455684,298.73125120399726,2323.2518515145325
2022-03-21T00:00:00.000000+0000,591.6443606240921,288.45626668569236,,72.93283569080054,267.2878494456583,521.5264232855595,81.41030550172962,,,312.33312076119745,631.5452754256977,207.26059636080993,94.13825018612006,,271.0163615330733,1619.1222781154554,791.5609186777648,131.62624592618164,195.85707848914143,499.9566251258177,8519.419823071306,2811.559016373401,215.3554558292015,245.65349228742411,2071.2944371520794
2022-03-28T00:00:00.000000+0000,653.3890376753648,275.9826074921581,,95.07520874137408,,556.2471862118716,,50.74499225706902,112.5934899201891,309.68148796444206,658.7349347650032,246.78139983967708,,61.184280554998,326.6188484053461,1670.0061885271602,763.3247139955075,145.4018709493576,,442.73752717844286,8756.952915121778,2589.4776561308613,287.42749648927156,283.7741703442895,1994.8121840209735
2022-04-04T00:00:00.000000+0000,673.0364127240574,,,,217.4810055107829,547.899645706821,86.47240802507982,,,233.8764209386571,585.2234088012742,213.84657342866245,96.20618021678979,,370.81782266605757,1637.3647797117615,789.0291680577257,139.59199589093993,,456.9809831210916,8447.813794861637,2538.527179743597,408.0732372065843,272.2919143543788,2342.779206732779
2022-04-11T00:00:00.000000+0000,575.5717871598888,285.93998249541585,,96.75333351942687,187.98121059329213,547.3439869395977,72.89566481906644,,,251.5725975729905,609.2518752299247,194.87794851221886,,83.03456286948547,357.02611733784954,1701.5309984374476,670.2959701439532,118.89225049738911,188.5101082583709,402.17765138448704,8330.134659246074,2611.619580853978,494.8060030827784,286.81532411021755,2603.27840190515
2022-04-18T00:00:00.000000+0000,547.1263599133973,315.276539997659,,111.62189566477598,,477.79946522988433,86.15216590933666,84.0793535084834,,238.70640392331376,619.897393252039,,,,342.8276276172507,1512.7790901838164,559.3239490903269,147.49227441055996,183.6016019651639,360.39900317489906,8346.653672437198,2580.3734175396166,486.4190946599549,358.9703880854367,2652.732555454962
2022-04-25T00:00:00.000000+0000,687.0540422345473,309.05680863240104,,,186.60738886048009,362.43699465313574,166.07218489859164,,,243.11348628434126,638.8403936730974,,98.22005768705907,107.97117005976428,394.9006526757889,1390.2270759391813,567.7276990887239,143.1760396302343,,327.24983961263166,9074.448869560802,2754.14314041552,501.11144093698925,370.88554861070804,2645.172472748548
2022-05-02T00:00:00.000000+0000,633.0921099628924,,,,146.71460706213878,472.49398561507945,,,,225.86595459469672,572.0771263609524,152.76031825277263,75.82836529171364,,350.49929116529125,1371.3061946217817,566.3909636011465,,94.49608573342599,420.32620309779315,9358.586916045084,2674.9774158406967,542.8211189139072,359.86176041006706,2535.6432534044748
2022-05-09T00:00:00.000000+0000,,,,,138.46047498429016,668.9747124782659,171.35803111520082,,,194.35245452892113,480.42093512972394,142.64038065354345,86.2466638465172,126.71839825387976,,1318.9396920905565,471.2612791687302,142.99172336249276,,390.4552923554231,9457.122419021733,2325.403509695188,523.6595939435557,362.32100629645396,2593.551493280155
2022-05-16T00:00:00.000000+0000,570.5204087839155,,63.06082936712736,,135.93194741909207,728.7526021721696,193.93393482521367,,112.5934899201891,,416.70967302375357,179.61419723222036,,126.2509120156166,259.35581546949186,1313.01816802793,483.11469808822613,197.42730729563624,,370.03782515426485,9460.831209345464,2127.9079820440315,576.7962023576513,374.67062626470073,2754.0634104502087
2022-05-23T00:00:00.000000+0000,620.635108627611,322.03276888848984,,,131.01560759264618,688.2182140208816,195.6484348212574,,,182.9029957994857,411.78983065128483,181.45689092452324,,,273.0939069557736,1293.0540078580568,453.3551289012373,185.8087193092369,174.80533592474572,333.6786365904803,9210.766028134727,2136.936199419,541.3007992274981,300.2615957744538,3042.2951703555213
2022-05-30T00:00:00.000000+0000,645.9430623932143,,,,124.47204123523646,654.5655412636561,193.8999824570114,144.9484535322835,112.78886493056031,190.00821500270604,511.3350800191193,184.40164296986188,81.04885223536084,,258.0756119494895,1437.6874827604097,484.6235249627658,208.08934411926106,,350.81365119271595,9713.856248218386,2162.8616458016563,427.263515098365,380.4185644119341,2811.3775539442413
2022-06-06T00:00:00.000000+0000,609.1484188239974,,,,,684.5073480122104,176.40904494196587,,,157.96562420243097,516.0226026169069,152.69621439495248,,,201.55778289724768,1399.8976469336624,462.64840524147434,206.1436717231443,,350.5879346802658,10063.380137177735,2191.0733939714646,349.8850532488747,338.810551505668,2515.3459008351288
2022-06-13T00:00:00.000000+0000,851.5752282733995,132.24427087998063,58.35490933143016,82.2736755581736,128.96604124822284,709.6918856359065,,,,134.85939470764242,485.69348155107105,262.8251564758487,153.16466707348383,,199.36162533461115,1489.5732508889682,444.9047934593014,,,340.9220357402309,9799.192736497509,2245.9239139913434,419.168589483506,316.3817401793742,2419.306751556217
2022-06-20T00:00:00.000000+0000,965.6932399216677,,,96.64847565855024,146.2202865408325,678.8913523750401,185.37600017292422,,90.30822965996359,,530.8438313854858,428.91807158981845,,,166.84321908007098,1636.3052369138543,461.1713373443291,214.25794051373984,186.31084196335175,460.77502786104986,9515.638897936018,2267.1868606787107,428.18598633546264,336.65975967228775,2554.558534402309
2022-06-27T00:00:00.000000+0000,712.7331022935323,110.45839466011643,69.2671087873435,,122.76708419232881,738.705653519007,163.69059441766328,,,186.46501903041607,539.3865915086111,544.8654458210981,,,191.8203524833301,1793.125066382341,487.10587883373466,188.15774173327628,234.86748196048754,405.11869876024025,9283.631407026876,2367.92686878912,435.6881697564657,359.15252625354367,2504.5498073282306
2022-07-04T00:00:00.000000+0000,715.3273562065259,120.73894790911788,66.36686589367032,,130.42566109692967,574.3271994444783,,148.92154867230735,,204.17017241330308,611.7583590842193,528.2806958812466,126.36265081067813,,205.0259623565447,1711.2349383911408,525.0503618318949,181.11299175594726,,368.88937557018403,9465.01577216181,2398.093785096018,502.0339285174913,377.4013305195505,2515.298140549372
2022-07-11T00:00:00.000000+0000,746.3927275590186,157.08706869694473,,91.17482574262324,137.8965124474591,484.82976457597664,117.56317122854165,173.16079865075469,,209.75464175561558,686.6560617111811,482.6974270646506,,,194.88358544058536,1627.1038278187307,492.73131362113696,176.04425105993593,254.85535696292388,388.93666178574074,9018.560766113262,2656.3734685841046,427.65219084926525,395.67511785725287,2434.3336520842795
2022-07-18T00:00:00.000000+0000,699.087048286104,,,,,517.4776958305848,173.19579724332252,,122.79535125805468,212.08960175242106,661.2139094733209,513.591108360743,,,193.64531257517868,1595.28648261955,533.0283824923642,179.8934837836035,,382.8735114666722,9237.27132317788,2629.327263875878,503.70150671348745,445.5490484811571,2188.3831477319886
2022-07-25T00:00:00.000000+0000,740.4240928835491,,,,238.12197954627084,528.9301947971695,,,,233.37659301183572,683.2890285773123,505.08467956142124,128.6782757711435,,159.8714776177849,1367.0176389415303,420.6920998718834,180.5837464133506,419.95605755328256,390.04525054107654,9009.139902214112,2424.692894095966,549.3026965799163,367.4556640651174,2034.7675488280433
2022-08-01T00:00:00.000000+0000,797.198525220878,154.96218380281837,,,239.95197955007063,521.9445148538355,151.02466843815998,,,197.1221556076021,740.4399435367046,497.67087326696196,173.1422206032002,,208.56110283363637,1446.33078186362,466.6984528494151,,411.98059500372426,376.63321798192754,8818.73729834038,2354.5706554729895,579.2101613282911,347.4406234827927,2110.6538839149657
2022-08-08T00:00:00.000000+0000,559.4038286780993,258.26104848354515,,100.3073876771535,202.6516820185994,753.2774656930161,198.6324140142471,163.1228589558086,109.7715080393877,192.4791152782653,959.7129891325857,393.0086251974734,,,230.64263982455947,1587.055921153451,597.7830506400453,173.39207911077986,447.174700925554,369.02905040483273,9193.48471311751,2356.8861178328907,572.8032115290488,322.96368344296616,2177.436288438939
2022-08-15T00:00:00.000000+0000,451.3994427983104,320.14167355326856,,,274.9950553937317,785.8337223615333,212.98097887841544,158.6846591030261,,242.4042976276536,960.8513153383303,238.1242725836964,,112.51201840190578,225.99945734823248,1774.0632119611128,622.6296317861913,173.7775264649692,443.3219509317622,312.8580034246381,9624.514221619678,2241.8761013650856,612.2061494708986,297.2837173662214,2020.7731617365264
2022-08-22T00:00:00.000000+0000,621.3406972894043,,,100.3073876771535,297.813965804492,654.9282707264872,217.76726884177916,,,187.3744919641204,960.6950406423746,146.9381482969844,172.42059315196343,112.51201840190578,176.79688886428278,1624.6189292253903,535.5038989882278,156.57607074774756,380.63957581548846,369.649076227775,9335.174253060311,2188.0536795605476,582.5825437815882,367.1513587605344,2190.806680526477
2022-08-29T00:00:00.000000+0000,644.7406592050525,332.45826287656513,,,301.39725556873935,799.50626201109,271.7174312024835,190.92721514860992,,241.62370131850054,904.0745147791678,171.4642732623839,,,222.19102903194602,1818.0120819938993,501.39112791906444,158.3462768539971,361.47113223330985,661.5944914734189,9235.40977563646,2270.7892278360155,595.0797169512929,382.450366037042,2254.8061759356565
2022-09-05T00:00:00.000000+0000,673.868521302832,,,,287.48385146804816,819.1879196657479,271.7174312024835,,,250.9325654223683,915.7063625311521,149.81220450245405,167.5515069404626,108.77023481440585,246.34755410828657,1939.3709353209993,501.0434393445299,170.0912768680787,315.8465609490168,595.8593010763341,9520.352165388163,2426.3535251186636,594.2125931310162,355.23741104885846,2345.3393625041326
