city,total_margin,orders_count,lat,lon
Itupeva,1709.2260867962468,14,-23.14535228,-47.07127996
Itamarandiba,1707.1782264835297,7,-17.85665145,-42.87743356
São Desidério,1705.7864916377914,10,-12.79955297,-45.483479280000005
Olímpia,1704.6927711649432,12,-20.70499644,-48.95931087
Leopoldina,1700.9186320437125,12,-21.54930636,-42.64457839
Lagoa Santa,1698.9522641270112,22,-19.62820256,-43.88724861
Visconde do Rio Branco,1697.7968213095505,11,-21.01239262,-42.84124303000001
Agudos,1696.4125869720906,15,-22.57147536,-49.10848582
Acaraú,1692.9182401662526,18,-2.967763496,-40.09149651
Moitas,1677.5956666843638,12,-3.239222824,-39.78278834
Registro,1660.9080519436347,14,-24.50339508,-47.81920555
Cícero Dantas,1660.5776446481893,8,-10.53749522,-38.41651311
Vera Cruz,1658.2195749598966,11,-13.01213661,-38.71569575
Sorocaba,1645.9109201675055,14,-23.451792542,-47.478786794
Canoinhas,1645.9001671234014,13,-26.25070114,-50.53643872
Tijucas,1642.457666193284,14,-27.24705257,-48.70156807
Barbalha,1640.4942666364377,17,-7.376388628,-39.31296617
Ibaté,1636.7131814048464,9,-21.95045658,-48.02732839
Miranda do Norte,1636.4888133039701,10,-3.534477991,-44.52889856
Lago Verde,1629.2502875294713,15,-4.116830128,-44.76690954
Entre Rios,1625.1707692706423,15,-12.0612823,-38.05105167
Buíque,1613.8446568906645,13,-8.655856513,-37.12701409
Guajará,1610.0345356792807,14,-7.274080946,-72.82854757
Itatiaia,1609.8729396761616,11,-22.4389208,-44.58400081
Tobias Barreto,1606.6556179547285,9,-11.03650497,-38.00854431
Campo Belo,1605.8071854815084,19,-20.92068506,-45.25633571
Assú,1604.1298439078912,11,-5.524861628,-37.00968432
Casa Nova,1603.725682320415,16,-9.24001809,-41.33650931
Floriano,1603.039759674167,16,-7.007870979,-43.07271427
Esperantina,1602.2041511064492,11,-3.8261400890000004,-42.19414968
Guaratuba,1600.1879656523697,14,-25.81777331,-48.76838837
Taiobeiras,1595.4359732620355,9,-15.82255879,-42.05327835
Fernandópolis,1595.23439453406,7,-20.27203839,-50.28300212
Vassouras,1594.3045391882424,9,-22.36741099,-43.5812499
Jaguaquara,1588.7925053389777,13,-13.54562568,-39.962592969999996
Socorro,1588.7587861521088,18,-3.7393357078260876,-67.30740736086956
Bom Jesus da Lapa,1585.1759745956144,14,-13.29704448,-43.28993412
Igarapé-Açu,1553.0780688800453,9,-1.147167328,-47.567067
Caxias do Sul,1552.9939123627857,13,-29.16671256,-51.17254366
Ouricuri,1552.9264441961907,17,-7.967470271999999,-40.16823163
São Vicente,1551.9083087679694,8,-23.95025942,-46.40878713
Agrovila Liberal,1542.41115501944,14,-8.731116865,-35.47318855
Itaberaba,1533.2656102860094,15,-12.49775281,-40.26039
São Francisco do Conde,1533.1306312432057,10,-12.64422379,-38.62769934000001
Rio Branco,1532.6190747910432,19,-9.945567619,-67.83560991
Armação dos Búzios,1520.814091260452,10,-22.776177540000003,-41.95028735
São João de Meriti,1506.8730000343771,12,-22.78474925,-43.370066019999996
Correntinho,1505.7879813795428,11,-18.83437675,-42.85297449
Paracambi,1499.4830886392708,14,-22.62196623,-43.7255931
Dois Irmãos,1495.3994174203658,8,-29.59769131,-51.08833644
Embu das Artes,1494.1289442181285,11,-23.63946137,-46.81560626
Santo Antônio do Descoberto,1492.949145005539,15,-16.0856091,-48.28350749
Grajaú,1485.7079697241027,12,-5.848795481,-46.06527694
Jaraguá,1484.795621788991,15,-15.70523408,-49.38530048
Guaxupé,1476.963512632765,18,-21.2909064,-46.68336353
Iranduba,1476.9558061889659,11,-3.0953611210000003,-60.48041684
Paraguaçu Paulista,1476.190886926224,13,-22.45904162,-50.62665438
Paraíso do Tocantins,1471.8480401249956,13,-10.22345274,-48.83159985
Charqueadas,1470.516484442017,11,-29.99096517,-51.55731939000001
São José de Mipibu,1466.9561693995172,10,-6.063021912,-35.29563801
Itingá do Pará,1461.2931253020772,18,-4.186946719,-47.898274629999996
São Borja,1459.2394909752202,13,-28.7469787,-55.79626269
Pentecoste,1459.2241464593433,9,-3.850985802,-39.15341079
Escada,1457.2476082112516,11,-8.370212497,-35.26441967
São Lourenço do Sul,1456.6509806130343,4,-31.23411667,-52.12041081
Trairi,1455.7745712383112,14,-3.337884615,-39.35437698
João Monlevade,1451.2602017667455,12,-19.8270473,-43.1642384
Custódia,1449.6541258154932,11,-8.166644803,-37.67462904
Boituva,1444.800418493362,19,-23.28758517,-47.674654
São Bento do Una,1441.7820038830785,15,-8.53425904,-36.44881632
Monte Carmelo,1441.4002323833245,17,-18.71027334,-47.46120381
Rio Real,1439.9385518738761,9,-11.544272530000002,-37.92093306
Pedro II,1426.7042617917753,13,-4.491674948,-41.39969638
Bom Despacho,1422.7302359010073,13,-19.6855579,-45.28771328999999
Espírito Santo do Pinhal,1419.387304168117,9,-22.19208909,-46.79332993
Monte Alto,1412.9937233560797,12,-21.25900223,-48.53307151
Mauriti,1412.426195115527,18,-7.397055843,-38.71178289
Itapeva,1412.3548607862658,10,-23.995154140000004,-48.875763
Artur Nogueira,1406.4152400297114,11,-22.56103791,-47.13198839999999
Itaúna,1404.0680203079914,13,-20.08315074,-44.59993614
Bodocó,1401.7041854984122,12,-7.657714463,-39.9608263
Santa Cruz das Palmeiras,1395.8698802890106,13,-21.855347659999996,-47.24993606
Vacaria,1387.9878974531441,20,-28.369781950000004,-50.92383566
Pimenta Bueno,1378.835200387006,13,-11.89477193,-60.83006752
Medianeira,1375.0852909227103,6,-25.26131504,-54.10172212
São Miguel dos Campos,1366.6511403950885,10,-9.767301121,-36.09735538
Niquelândia,1361.178250814019,11,-14.49865342,-48.40165764
Guarabira,1355.0411680633592,9,-6.877552391000001,-35.44704914
Pirapora,1354.9861762197368,10,-17.39969103,-44.86749318
Juína,1353.4909432200427,10,-11.5309523,-59.32364598
Araranguá,1340.2163812129834,11,-28.94220475,-49.47154175
Irati,1337.8055864059072,10,-25.48878166,-50.82506058
Ouro Branco,1336.8920400497839,10,-20.52586737,-43.67467254
Tapiraim,1334.9558121765428,10,-8.328826789,-36.14858382
São Pedro,1331.662354800253,4,-22.55912171,-47.92450601
José Bonifácio,1330.9658195102388,14,-21.089429269999997,-49.77960213
Riachão do Jacuípe,1329.8297948337295,6,-11.8130121,-39.42469248
Santana do Ipanema,1326.6633939288886,15,-9.35840959,-37.210821
Torres,1324.3726805371098,9,-29.32885991,-49.80917069
Marau,1322.3027655548412,7,-28.44867372,-52.26819337
Pacajá,1315.1930674342125,11,-3.684254432,-50.6315693
Porto Velho,1315.1170696156285,9,-8.77007316,-63.89413458
Santana do Paraíso,1312.2952094895697,14,-19.38479763,-42.52102402
Dois Vizinhos,1310.4905530310596,7,-25.74981827,-53.07518747000001
Tomé-Açu,1307.3101105959267,10,-2.637252993,-48.26740909
Placas,1306.2160686445181,9,-3.889663075,-54.50025625
Palmas,1296.2507401957625,10,-26.45029443,-51.81352816
Orlândia,1293.3270583682797,10,-20.69840553,-47.90630966
Campo Alegre,1291.9489627891853,9,-9.804009564,-36.28838215
Jacarezinho,1286.0007581925622,9,-23.14918531,-49.94790355
Diamantina,1283.6819390256624,11,-17.98827413,-43.61283335
Floresta,1281.96125561461,11,-8.564553435,-38.30573345
Catende,1273.1372545630034,15,-8.667710205,-35.73107784
Matozinhos,1270.4844861143092,9,-19.524486519999996,-44.05203624
Mocajuba,1268.8622148024579,9,-2.579158329,-49.46691262
Campo Novo do Parecis,1266.3871308755474,15,-13.71028191,-57.99299024
Bagre,1259.4151034061733,9,-2.373162338,-50.18176619
João Alfredo,1254.2105520670818,9,-7.86011761,-35.584795
Canguçu,1244.573456512479,13,-31.21519873,-52.66807362
Colniza,1233.1059310247747,10,-9.28468908,-60.32390846
Tangente,1227.688197510812,9,-3.485468614,-40.39634281
Sertânia,1221.0454734060554,9,-8.213304294,-37.33413349
Itabaiana,1217.999065110366,16,-10.685766059999999,-37.42205071
Tuntum,1216.569715096748,11,-5.63336991,-44.71361003
Curralinho,1216.2456827697758,12,-1.584464464,-49.98823106
Itápolis,1208.7502609536275,9,-21.54775863,-48.81538842
Timbó,1208.5053592202462,17,-26.80911796,-49.27105268
Santo Amaro,1205.0588144749781,9,-12.549015669999998,-38.76641831
Curitibanos,1172.9040414161927,9,-27.29229515,-50.61821017
Sarzedo,1167.2914509429272,8,-20.05957801,-44.1213402
Serrana,1165.8590368762661,14,-21.21699742,-47.61242224000001
Estrêla,1162.4265306471907,5,-29.508413920000002,-51.91988796
Américo Brasiliense,1157.9026296866527,8,-21.72183337,-48.03243432
Gramado,1153.5092202508933,7,-29.38628828,-50.89968669
Mauá,1151.6456809165609,9,-23.67104056,-46.43296239
Quirinópolis,1148.0332285959112,7,-18.43752168,-50.52982408
Sirinhaém,1141.6865193915842,14,-8.569359145,-35.17350833
Nova Odessa,1141.3997997113,13,-22.78394919,-47.28442352
Balneário Camboriú,1138.0725957930665,11,-27.0002673,-48.63343054
Cidade Ocidental,1132.3685395389152,9,-16.12490285,-47.81917447
Ouro Preto do Oeste,1127.2821033792939,11,-10.60834902,-62.17075398
Campina Grande do Sul,1124.489401304364,10,-25.18627101,-48.84475067
Alto Alegre do Pindaré,1119.503884051739,10,-3.8925861079999997,-46.03148703
Ribeirão,1114.5352543666418,10,-8.505817291,-35.36593604
Caicó,1114.3655388086336,12,-6.471872642,-37.03954811
Parnarama,1111.874947811668,11,-5.624782284,-43.47276957
Vitória do Mearim,1109.6269844903766,9,-3.5635054,-44.9651833
Rio Verde,1103.6236514851994,10,-17.78674847,-50.90521942
Macaúbas,1095.782846173746,10,-13.17946592,-42.71069407
Morro do Chapéu,1088.4606334398902,9,-11.47120204,-41.15031659
Parque Eldorado,1083.8624029165749,6,-30.077430259999996,-51.49423426
Monteiro,1081.6389279918387,6,-7.9093195110000005,-37.09004715
Limoeiro do Norte,1072.581605485493,13,-5.151731994,-38.0538562
Dracena,1064.4881381501607,11,-21.55683229,-51.58385495000001
Presidente Epitácio,1061.9804156858931,11,-21.90977107,-52.172808
Santa Rita do Sapucaí,1061.002544829177,9,-22.23766237,-45.68314838
Piripiri,1058.7002751978966,10,-4.32711786,-41.78740354
Seabra,1057.449097383715,10,-12.426667419999998,-41.87998886
Ponta Grossa,1057.0498047684919,8,-25.14629034,-50.11939991
Pederneiras,1056.8187018442109,9,-22.300868160000004,-48.86100163
Brumado,1048.6780930849854,15,-14.17125196,-41.68227543
Medicilândia,1040.345131614005,8,-3.160244485,-53.19498448
São Joaquim de Bicas,1038.2337735417912,6,-20.07155743,-44.249396780000005
João Pinheiro,1029.8084082467558,6,-17.60429517,-45.93539781
Promissão,1023.4671303314831,10,-21.52482607,-49.87038832
Diadema,1022.0787877344201,9,-23.67169569,-46.61932074
Capela,1018.4982928557181,10,-10.47023497,-37.03779733
Curvelo,1018.1960731560767,11,-18.82060265,-44.448657010000005
Guaraciaba do Norte,1011.7142420266439,6,-4.233380159,-40.88182753
São José da Tapera,1010.675639843593,6,-9.531928628,-37.49498126
Tanguá,1009.7360933884418,8,-22.78179207,-42.72647796
São Raimundo Nonato,1006.4756867966327,9,-8.976156637,-42.71358525
Bonito,1004.2129535919272,9,-8.494697113,-35.70661647
Marialva,1004.1459334219542,10,-23.53059633,-51.86756898
Biguaçu,1004.0710806987286,12,-27.42385021,-48.708759070000006
Morrinhos,1001.0252557581257,11,-17.77488339,-49.12922796000001
Marabá,1001.0087158148173,8,-5.337355907,-49.0960069
Porto Nacional,991.128240240712,6,-10.54454781,-48.4971835
Pitangueiras,988.2945568391543,7,-21.00593656,-48.24917314
Igrejinha,984.8973868053544,11,-29.55956838,-50.79460461
Guajará-Mirim,984.388464969317,10,-11.30423503,-64.52743881
Tucumã,972.7609935811308,9,-6.820262672,-51.39131041
Aguaí,951.7298019883144,7,-22.04976465,-47.04014326
Santa Maria de Jetibá,950.80112991697,7,-20.0853486,-40.80390384
Aracati,949.5784811158229,11,-4.682956187,-37.6873228
Coelho Neto,949.3311926968325,7,-4.248748984,-43.11193489
Rio Brilhante,945.2467166857577,10,-21.69636047,-54.55768652
Santo Antônio da Patrulha,935.855187607053,8,-29.86513288,-50.55781541
Jaru,933.0933885847625,12,-10.59547863,-62.58250656
Ipu,929.9751003600262,10,-4.374416149,-40.66688786
Maracaju,927.4984237444575,13,-21.55192158,-55.39677155
Uruaçu,925.7632023964351,8,-14.41939696,-49.08993267
Estreito,915.9100835234831,10,-6.7826304,-47.20069717
Baião,914.6990383003186,7,-3.189835241,-49.72948039999999
São Gabriel da Palha,903.0887332004833,8,-18.95259757,-40.50968688
Iperó,897.6984686596365,9,-23.40440731,-47.62879661
Raposa,897.4194479395363,7,-2.434230174,-44.08710342
Aurora do Pará,897.3488051672489,7,-2.231192678,-47.72649994
Casimiro de Abreu,892.7150463117109,6,-22.48247914,-42.14453164
Paracuru,888.6062676862097,6,-3.479169946,-39.03710684000001
Canaã dos Carajás,888.5215260145064,13,-6.424416198,-50.08555695
Pojuca,887.1855560571514,13,-12.342907719999998,-38.24166889
Jaguariaíva,879.7263312099074,9,-24.3309806,-49.6975566
Cristalina,873.7907106884912,12,-16.69800959,-47.51782177
Ulianopolis,864.6606318316384,8,-3.80970619,-47.49397296
Estância,861.7748665570678,7,-11.2490173,-37.39812005
Vigia,857.8569050092533,8,-0.8907935419,-48.13550440000001
Iturama,850.5042322551128,11,-19.71703003,-50.34515713
Araçuaí,849.0453431377691,6,-16.93081537,-41.99286757
Pontal,848.448980719954,8,-20.98798458,-48.0684609
Teresina,844.3525406835794,7,-5.032921545,-42.81494458
Presidente Venceslau,843.7851362274597,10,-21.79299791,-51.83812024
Maricá,832.071779758671,11,-22.89577001,-42.83586608
Inhumas,825.1657592698764,9,-16.30766407,-49.51598481
Uruguaiana,823.6464704511397,9,-29.76946992,-57.09758628
São Miguel do Oeste,819.7988844734936,8,-26.72673951,-53.51274457
Camocim,814.5759017903539,7,-2.953928828,-40.80660689
Santa Isabel,798.1365941078648,10,-23.28868586,-46.24210172
Machado,788.4397183886475,12,-21.66690933,-45.92011042
Altos,782.6481906807809,7,-5.014340543,-42.48051203
Jaíba,772.0815917700136,5,-15.2406682,-43.66931374
Quaraí,768.3828331287625,11,-30.28004051,-56.15280128
Bariri,767.169026684453,6,-22.06634654,-48.71861385
Frutal,766.1149786570188,9,-20.03568061,-49.00011236
Farroupilha,765.1517458240709,13,-29.21201991,-51.36539021
Amargosa,763.8746895144566,6,-13.037871500000001,-39.63456631
Piumhi,756.9641701537416,5,-20.44201288,-46.05087489
Três Pontas,739.4238009890706,8,-21.39422543,-45.49870103
Santa Maria da Vitória,739.2862266492981,7,-13.22452312,-44.38484243
Passos,733.8319176246281,9,-20.71328231,-46.59879631999999
Guariba,722.6865642673305,11,-21.39546627,-48.2264741
Colombo,721.7778057130232,10,-25.35682605,-49.19812625
Monte Mor,719.1848372225406,9,-22.95311895,-47.30735527
Mucuri,702.8418955208795,8,-18.05967985,-39.86754407
São Lourenço,702.4796958882512,6,-22.11748493,-45.03447002
Alta Floresta,702.2939735848407,9,-10.0552721,-56.366202
Cravinhos,694.2850830040342,8,-21.33969426,-47.7445643
Itabaianinha,689.1598508375936,5,-11.25752558,-37.77940745
São Gabriel da Cachoeira,662.2590661124165,9,0.3743701485,-67.99762567
Capelinha,661.6664128729824,11,-17.69341178,-42.49173533
Colinas do Tocantins,656.5175358525543,7,-8.076360231,-48.529843
São José do Egito,654.3874505943015,10,-7.526374771,-37.27466684
Lagoa do Sal,643.739212921864,7,-5.272002431,-35.61512902
Toritama,642.83431086967,8,-7.996089289,-36.06247022
Caruaru,633.1668863080671,7,-8.07666499,-36.27984317
Camilo Torres,633.0591425882828,6,-3.825357958,-70.02987003
São Miguel da Serra,623.8389025929463,6,-26.38751837,-51.01255768
Urucuba,622.026758120049,10,-7.846748978,-35.44748694
Rio Negrinho,621.702713295222,6,-26.420401279999997,-49.55727970000001
São Domingos do Maranhão,615.2251580756106,8,-5.65514206,-44.34249495
Murutuba,614.8461545648539,3,-12.6395483,-38.88552735
Barbacena,605.705698938395,7,-21.2272552,-43.77170263
Peixoto de Azevedo,584.6649905143922,8,-10.1479836,-53.58697821
Ribeira do Pombal,582.1355427046819,7,-10.76751267,-38.49452859
Guaíra,582.0215278401702,5,-20.3139403,-48.36393904
Conceição do Jacuípe,574.3221873122393,6,-12.33266113,-38.74673052
Apodi,566.0906402832126,6,-5.643090501,-37.84704647
Afogados da Ingazeira,558.8996721091028,4,-7.737729646,-37.61916807
Oeiras do Pará,553.4846667567435,7,-2.271191252,-49.89939436
Camamu,546.3817507700343,6,-14.01695977,-39.18000706
Confresa,544.0821043186314,6,-10.40357883,-51.69819721
Caueras,540.7011120371712,6,-7.602243513,-35.19248996
Rio Preto da Eva,539.5808400827757,4,-2.52987936,-59.63838229000001
Ourilândia do Norte,535.5758426729374,9,-7.554177295,-51.45010546
Ipubi,523.8426975560649,8,-7.504208463000001,-40.22882513
Garibaldi,523.230063212278,5,-29.24068463,-51.57909022
Barreiros,516.2320180459428,6,-8.819619955,-35.26007169
Miguel Alves,505.3884350528938,6,-4.238682931,-42.77692258
Itiúba,504.91253890042304,6,-10.73011151,-39.84576712
Campo Maior,500.00327718931186,5,-4.877870724,-42.14711748
Itaberaí,498.6950681114032,7,-16.08002736,-49.8224533
Ipiranga do Norte,495.17982067979716,6,-12.22576893,-56.39158967
Capão Novo,492.66615261007877,5,-29.67941655,-50.00013051
João Câmara,461.1964172555226,5,-5.4740726959999995,-35.87008613
São Luís do Quitunde,459.26712812654654,4,-9.253242222,-35.62934169
Panambi,453.9876314606582,7,-28.332412059999996,-53.50792848
Taquara,431.1020080871822,5,-29.66661224,-50.76055142
Castelo,425.6315498343636,6,-20.55035487,-41.203612
Garça,424.732168286072,6,-22.23056253,-49.68965754
Bom Jesus do Itabapoana,424.02851684628007,4,-21.12339944,-41.68370944
Sinop,420.6320394392153,5,-11.82392208,-55.54183274
Tarauacá,415.9369843016662,5,-8.325245103,-71.55302951
Boa Esperança,413.84655037267953,2,-21.04947483,-45.62230726
União,411.40043731477056,3,-4.594782853,-42.78989862
Uruará,408.20759021243595,5,-3.583587602,-53.80731116
São Fidélis,375.99599874950945,3,-21.66026033,-41.78790392
São João da Barra,347.11877989942144,6,-21.78336317,-41.08063481
Igarapé,318.0587428376435,4,-20.05921493,-44.32195373
Jaguarari,316.54431513342405,4,-10.05165804,-40.1051587
Almenara,305.81637113104864,5,-16.09089786,-40.72078701
Padre Bernardo,298.70838560648156,5,-15.36116836,-48.30541376
Rio das Pedras,282.6257101992005,4,-22.85020533,-47.59844622
Cabreúva,280.95213068940575,3,-23.30101017,-47.07992930999999
Betim,270.1691433166793,4,-19.95280821,-44.15691209
Baixio do Boi,239.22719961643517,5,-7.539824767,-38.9376228
Dom Pedrito,214.44938959963494,3,-31.05681418,-54.66550212
Buritis,201.31424969530107,1,-10.05180347,-63.94202749
Baturité,200.90822785250143,2,-4.388032524,-38.8581603
Goianésia do Pará,162.3918278815542,3,-4.033237387,-49.00642725
Arcos,162.07311285785525,4,-20.26080665,-45.54724265
Penalva,139.96059265652283,2,-3.234501322,-45.29767767
Rio Branco do Sul,50.64017974510945,2,-25.07829781,-49.34479833999999
Pedra Branca,27.258000042289495,1,-5.494049771,-39.84395681
