category,brand,complete_cnt,returned_cnt,avg_margin,avg_price,purchases,buyout_rate,buyout_smooth,expected_margin,log_purchases,margin_norm,buyout_norm,popularity_norm,boost,actual_score,rating,rating_boosted,price_1,price_2,product_1,product_2
Intimates,Calvin Klein,62,24,11.004490721310631,23.52209304099859,62,0.7209302325497566,0.7203114727153189,7.926660917949323,4.143134726391533,0.02544357868188032,0.6441894811183863,0.7514624594580898,1.1,0.36829818289014665,3.93,4.323,28.0,42.0,11676,11907
Intimates,Fullness,14,5,10.708992088410568,23.63210522501092,14,0.7368421052243768,0.7293069441610556,7.810142295043632,2.70805020110221,0.024658018430537717,0.66407760312285,0.4911735192904589,1.1,0.37880459185436327,3.99,4.389,34.06999969482422,21.0,11142,11320
Intimates,VIVILLI,33,14,11.305595775020922,23.680851063829788,33,0.7021276595595293,0.7043842347486072,7.963483428365199,3.5263605246161616,0.026244043169149814,0.608975890170219,0.6395948304273315,1.1,0.3493709633366529,3.83,4.213,24.0,24.0,11916,11965
Intimates,Rampage,25,4,11.494803755468224,23.78758608061692,25,0.8620689654875149,0.8243564456582209,9.475815567396554,3.258096538021482,0.026747037945191558,0.8742229071952684,0.5909383593098583,1.1,0.495533469827253,4.62,5.082000000000001,14.989999771118164,18.989999771118164,11953,11962
Intimates,American Apparel,24,15,10.690666681728684,23.846153846153847,24,0.6153846153688364,0.6357122730749105,6.796188016927953,3.2188758248682006,0.02460930175480323,0.4571487891348827,0.583824689223263,1.1,0.2649669499893273,3.37,3.7070000000000003,16.0,28.0,10951,11278
Intimates,SY,6,2,10.952250019297935,23.875,6,0.74999999990625,0.7305500767039228,8.001167091678646,1.9459101490553132,0.025304700817706624,0.6668260495860958,0.35294011010043513,1.0,0.3460653752019012,4.0,4.0,24.0,24.0,12066,12168
Intimates,Underglam,11,2,11.291808364876816,23.913076694195087,11,0.8461538460887574,0.7891261469856788,8.9106612274759,2.4849066497880004,0.026207390406083293,0.7963321059760294,0.45070078235177063,1.1,0.45239672301016204,4.39,4.829,22.989999771118164,26.989999771118164,11725,11767
Intimates,Exquisite Form,5,4,11.449508139856192,24.198889626397026,5,0.5555555554938272,0.6394684937195059,7.321599724023061,1.791759469228055,0.026626623055837604,0.4654534316326146,0.324980978515299,1.0,0.24604002734422611,3.4,3.4,19.989999771118164,16.950000762939453,10592,10687
Intimates,Slim Me,2,0,11.993750023189932,24.25,2,0.9999999995,0.7624917817225509,9.145135824716977,1.0986122886681096,0.028073447991936097,0.7374460865984024,0.1992611746788273,1.0,0.38275976729516925,4.21,4.21,24.5,24.0,11227,11362
Intimates,Curvi,6,1,11.691678507891085,24.849999836512975,6,0.8571428570204082,0.773523610627683,9.043789373721994,1.9459101490553132,0.027270414241313445,0.761836399048521,0.35294011010043513,1.0,0.3945534066449172,4.29,4.29,25.0,25.989999771118164,11103,11108
Intimates,Roma Costume,31,15,11.666573869041827,24.885435125102166,31,0.6739130434636106,0.6812482389405466,7.947832902754544,3.4657359027997265,0.027203675501405438,0.5578244291154959,0.6285990191823583,1.1,0.32176545753929575,3.67,4.037,29.950000762939453,20.950000762939453,12448,12296
Intimates,Shadowline,20,8,11.596808922216642,24.985714231218612,20,0.714285714260204,0.7144710889650161,8.285584699175338,3.044522437723423,0.027018210788337105,0.6312769544898947,0.5522012847792626,1.1,0.3620623409030275,3.89,4.279000000000001,29.299999237060547,24.0,11063,10929
Intimates,Luxury Lane,3,0,10.80400991867274,24.989999771118164,3,0.9999999996666666,0.7807616446669701,8.435356553101187,1.3862943611198906,0.024910615980280104,0.7778389960123552,0.2514396076729433,1.0,0.40137480599631764,4.33,4.33,24.989999771118164,24.989999771118164,12440,12443
Intimates,Heavenly Shapewear,6,6,11.68058347066647,25.066666920979817,6,0.49999999995833333,0.5977227900304823,6.981750941270697,1.9459101490553132,0.027240918943330892,0.37315769670223664,0.35294011010043513,1.0,0.20019930782278378,3.12,3.12,25.0,25.0,11192,11116
Intimates,Barely There,53,18,12.311050616027982,25.672112733545436,53,0.7464788732289228,0.7425913750700076,9.142080005512684,3.9889840465642745,0.028916967066846048,0.6934482019036761,0.7235033278729537,1.1,0.3973008429337872,4.08,4.488,9.0,23.89999961853028,11065,11100
Intimates,Rhonda Shear,2,3,12.902219822974804,26.219999694824217,2,0.39999999992,0.6099934253780408,7.8702692647968595,1.0986122886681096,0.030488544661765794,0.400286891023696,0.1992611746788273,1.0,0.21538771784273092,3.2,3.2,27.799999237060547,23.850000381469727,10585,10617
Intimates,Popsi Lingerie,29,8,12.204381518331687,26.720270569260055,29,0.7837837837626005,0.7691468378866088,9.386961453186586,3.4011973816621555,0.028633395524147474,0.7521597755624277,0.6168933231269306,1.1,0.4294362440976164,4.26,4.686,23.989999771118164,39.9900016784668,11926,12234
Intimates,Weber's Leather,2,2,12.24215236417865,27.109999656677253,2,0.499999999875,0.6535643843336151,8.00103477281273,1.0986122886681096,0.028733806395310448,0.4966180897593263,0.1992611746788273,1.0,0.26267594807731837,3.49,3.49,26.14999961853028,26.14999961853028,11632,11645
Intimates,OnGossamer,15,3,12.457555579849416,27.11111111111111,15,0.8333333332870371,0.7910679064525219,9.85477241206741,2.772588722239781,0.029306439177336073,0.8006251493604537,0.5028792153458866,1.1,0.4564623736957844,4.4,4.840000000000001,46.0,22.0,10497,10992
Intimates,Lipo in a Box,9,3,12.85216669893513,27.166666666666668,9,0.7499999999375,0.7340864263941188,9.43460112344279,2.302585092994046,0.030355482304369418,0.6746445785551805,0.41763214844810326,1.0,0.35250003042977496,4.02,4.02,15.0,15.0,10870,10970
Intimates,Assets,18,11,12.544275882236402,27.24137931034483,18,0.6206896551510107,0.6448692661710413,8.08941798282488,2.9444389791664403,0.02953697839124393,0.47739401997002645,0.5340486137016783,1.1,0.2788120490986988,3.43,3.7730000000000006,34.0,24.0,11279,11081
Intimates,Underworks,14,5,12.844218639607806,27.38473721554405,14,0.7368421052243768,0.7293069441610556,9.36737784618884,2.70805020110221,0.030334353003629234,0.66407760312285,0.4911735192904589,1.1,0.3819265758695636,3.99,4.389,27.989999771118164,49.9900016784668,10918,11145
Intimates,I-pink,7,2,12.373922238304466,27.434444427490234,7,0.777777777691358,0.7447316516142427,9.215251545478692,2.0794415416798357,0.029084106409973012,0.6981801474489219,0.37715941150941495,1.0,0.36363212692944746,4.09,4.09,26.989999771118164,32.9900016784668,12284,12363
Intimates,Hip,8,6,12.646941625229994,27.825714656284877,8,0.571428571387755,0.6312458908612755,7.9833299328888545,2.1972245773362196,0.029809907325225152,0.44727404772536605,0.3985223493576547,1.0,0.2385419775252956,3.34,3.34,66.0,21.989999771118164,11298,11758
Intimates,Intimo,9,3,13.81987803843036,28.014166037241623,9,0.7499999999375,0.7340864263941188,10.144984882433908,2.302585092994046,0.032928068023701865,0.6746445785551805,0.41763214844810326,1.0,0.35378632328944115,4.02,4.02,28.799999237060547,14.989999771118164,11689,10761
Intimates,Diesel,1,2,12.063333357994756,28.333333333333332,1,0.3333333332222222,0.6269154908208162,7.562690553062407,0.6931471805599453,0.028258429903500543,0.4376999498192906,0.12571980383647166,1.0,0.23297918986139557,3.31,3.31,35.0,25.0,11511,10987
Intimates,PURE STYLE Girlfriends,16,3,14.235113753470136,29.48263168334961,16,0.8421052631135734,0.7982724614024349,11.36349929432626,2.833213344056216,0.034031940043249886,0.8165537272783618,0.5138750265908598,1.1,0.4678221170268865,4.45,4.8950000000000005,39.9900016784668,40.369998931884766,12558,12577
Intimates,Intimates Boutique,7,3,13.86378816479844,29.49800033569336,7,0.69999999993,0.7074950690335305,9.808561764720315,2.0794415416798357,0.03304479969710307,0.6158536455127193,0.37715941150941495,1.0,0.32444922260491116,3.85,3.85,27.0,22.0,12291,12280
Intimates,Chicastic,5,2,14.061025633434856,29.989999771118164,5,0.7142857141836735,0.7147000812159183,10.049416162195001,1.791759469228055,0.033569140246213505,0.6317832343276434,0.324980978515299,1.0,0.33267618728692844,3.9,3.9,29.989999771118164,29.989999771118164,12162,11998
Intimates,Gemsli,9,6,13.45400001530846,30.0,9,0.59999999996,0.6459960552268246,8.691230936910902,2.302585092994046,0.031955409609063505,0.47988524217554324,0.41763214844810326,1.0,0.25592032589230335,3.44,3.44,39.0,28.0,11417,11392
Intimates,Majamas,2,0,14.980500034987926,30.5,2,0.9999999995,0.7624917817225509,11.422508162772681,1.0986122886681096,0.03601349179836232,0.7374460865984024,0.1992611746788273,1.0,0.38672978919838236,4.21,4.21,27.0,34.0,10519,10567
Intimates,Wonderbra,14,0,14.077142873180232,31.142857142857142,14,0.9999999999285715,0.8812458908612756,12.405424312057171,2.70805020110221,0.03361198668100432,0.9999999977890961,0.4911735192904589,1.1,0.5684865914585553,5.0,5.5,29.0,29.0,10459,10472
Intimates,Dr. Rey Shapewear,17,5,14.848801699918562,31.592273408716377,17,0.7727272726921488,0.7546844181459567,11.206159271067731,2.8903717578961645,0.035663381964746,0.7201847567969383,0.5242421531941263,1.1,0.41571647631892633,4.16,4.5760000000000005,15.880000114440918,25.40999984741211,11353,11091
Intimates,iCollection Lingerie,13,6,14.399151121312613,31.640526420191716,13,0.6842105262797784,0.694824185540366,10.004878450338683,2.639057329615259,0.034468020693259174,0.5878395410450943,0.4786599139369069,1.1,0.34226915895609444,3.76,4.136,22.989999771118164,35.790000915527344,12100,12057
Intimates,WMU,9,1,16.060806437514007,31.909998893737793,9,0.89999999991,0.8074950690335306,12.969022002994546,2.302585092994046,0.038885402780713375,0.8369440255382113,0.41763214844810326,1.0,0.43791471415946237,4.51,4.51,40.0099983215332,13.010000228881836,11742,11769
Intimates,Laura,89,39,15.150086630967449,32.0212507545948,89,0.6953124999945679,0.6967384158019609,10.555647358522728,4.499809670330265,0.03646432464200213,0.5920717200050176,0.8161544978057579,1.1,0.34569482455586087,3.78,4.158,32.95000076293945,37.450000762939446,12268,12311
Intimates,Champion,24,18,15.002289539769606,32.270000003633044,24,0.5714285714149661,0.5990365650128964,8.98691999323249,3.2188758248682006,0.03607141751086034,0.3760623268035357,0.583824689223263,1.1,0.22667355937291783,3.13,3.443,15.0,46.0,11146,10366
Intimates,Drawstrings,11,5,15.112271407967773,32.35812532901764,11,0.6874999999570313,0.6980731300257929,10.549470603559358,2.4849066497880004,0.036363795797612355,0.5950226447547419,0.45070078235177063,1.1,0.3472625423037949,3.79,4.1690000000000005,29.850000381469727,29.989999771118164,11432,11444
Intimates,Black Fuchsia,6,0,15.796828295647899,32.45333321889242,6,0.9999999998333333,0.8218688362919132,12.982920888447305,1.9459101490553132,0.038183637315884894,0.8687230421937492,0.35294011010043513,1.0,0.45345333975481705,4.61,4.61,29.989999771118164,39.5,11304,11219
Intimates,Cinema Etoile,21,11,15.14953560036283,32.883437395095825,21,0.6562499999794923,0.6702357471588242,10.153760312218386,3.091042453358316,0.03646285976977577,0.5334768691850097,0.5606388683172403,1.1,0.31346685092513205,3.6,3.9600000000000004,47.0,25.0,11999,11647
Intimates,Just Sexy,20,7,15.618740510216982,32.992592846905744,20,0.7407407407133059,0.7337811183965031,11.460736879531787,3.044522437723423,0.03771020471786854,0.6739695719430036,0.5522012847792626,1.1,0.3914238771634797,4.02,4.422,49.9900016784668,25.0,11923,11949
Intimates,Skinnygirl,1,1,15.81600002758205,33.0,1,0.49999999975,0.6791584483892176,10.741570038456446,0.6931471805599453,0.03823460388181807,0.5532041032438256,0.12571980383647166,1.0,0.29571935356282186,3.66,3.66,30.0,36.0,11687,11331
Intimates,Adriana,11,8,15.383968782612115,33.34473760504471,11,0.5789473683905817,0.6258586682989866,9.628190215438801,2.4849066497880004,0.037086082245505726,0.4353634168895826,0.45070078235177063,1.1,0.2598472245242986,3.31,3.6410000000000005,39.950000762939446,30.950000762939453,11948,11968
Intimates,Vx Intimate Inc,18,4,15.923452656505255,33.404546217484906,18,0.8181818181446281,0.7859344181459567,12.514789498465145,2.9444389791664403,0.03852025838165762,0.7892755005549045,0.5340486137016783,1.1,0.4552876674151092,4.37,4.807,36.950000762939446,30.950000762939453,12391,12393
Intimates,Affinitas Intimates,13,5,15.702566700369285,33.56666670905219,13,0.7222222221820987,0.7196393350239505,11.300184658422982,2.639057329615259,0.03793305015833258,0.6427034493422453,0.4786599139369069,1.1,0.3743500747253179,3.93,4.323,28.0,32.0,11836,11762
Intimates,Jezebel,25,11,16.433130079237113,33.95777787102593,25,0.6944444444251544,0.6989108995797959,11.485293726591413,3.258096538021482,0.039875196373672955,0.5968748726454252,0.5909383593098583,1.1,0.350212537960504,3.79,4.1690000000000005,49.0,10.0,11990,10839
Intimates,Olga,8,4,16.521019254846532,34.28916676839193,8,0.6666666666111111,0.6886318809395733,11.376900564503876,2.1972245773362196,0.040108842946601025,0.5741489512708657,0.3985223493576547,1.0,0.30712889710873337,3.72,3.72,35.0,35.0,10415,10513
Intimates,Felina,33,13,16.352970447308397,34.46369565051535,33,0.7173913043322306,0.7169625246548323,11.724466977508092,3.5263605246161616,0.03966209819454619,0.6367852791246001,0.6395948304273315,1.1,0.37204605752553055,3.91,4.301,36.0,11.989999771118164,11755,10781
Intimates,NuBra,15,3,16.321718970018768,34.76000012291802,15,0.8333333332870371,0.7910679064525219,12.911588055319159,2.772588722239781,0.039579018560256404,0.8006251493604537,0.5028792153458866,1.1,0.46211229235639056,4.4,4.840000000000001,13.989999771118164,40.0,12561,12605
Intimates,Lilyette,10,2,16.79358350853187,36.18333371480306,10,0.8333333332638889,0.7795409718486642,13.091286409062635,2.3978952727983707,0.040833433925350084,0.7751402058394948,0.43491906448076867,1.0,0.40798681988242247,4.33,4.33,37.400001525878906,36.0,10495,10622
Intimates,Snug Camisoles,1,2,16.074666728576027,37.333333333333336,1,0.3333333332222222,0.6269154908208162,10.077457581926284,0.6931471805599453,0.038922249292061006,0.4376999498192906,0.12571980383647166,1.0,0.2383110995556758,3.31,3.31,36.0,40.0,11683,11797
Intimates,Sweetheart Slips,19,11,18.363813718374196,37.78333409627279,19,0.6333333333122222,0.6537475345167654,12.005297942712284,2.995732273553991,0.045007769441571095,0.49702301719527064,0.5433519522845749,1.1,0.298116932650263,3.49,3.8390000000000004,54.95000076293944,25.950000762939453,11604,11406
Intimates,Betsey Johnson,27,13,18.346473079861653,37.86325011253357,27,0.6749999999831251,0.6829980276134122,12.530604927208072,3.332204510175204,0.04496167069581831,0.5616930435419775,0.6043797177733785,1.1,0.33366009283078774,3.69,4.059,12.0,59.0,10889,11426
Intimates,La Perla,4,1,16.881599978730083,38.4,4,0.79999999984,0.7433267587113741,12.548544994051435,1.6094379124341003,0.041067418901093035,0.6950740643910185,0.2919123446116315,1.0,0.36807074164605574,4.09,4.09,18.0,69.0,10916,11739
Intimates,Cosi,2,0,19.04200007300824,38.5,2,0.9999999995,0.7624917817225509,14.519368563228998,1.0986122886681096,0.04681067539066095,0.7374460865984024,0.1992611746788273,1.0,0.3921283809945317,4.21,4.21,39.0,38.0,11450,11491
Intimates,Corset Story,29,11,18.130650031473486,38.625,29,0.724999999981875,0.7229980276134123,13.108424212104381,3.4011973816621555,0.04438792182099805,0.6501291955521743,0.6168933231269306,1.1,0.38198441455524484,3.95,4.345000000000001,44.0,36.0,12051,11890
Intimates,Besame,12,3,18.27028361677167,39.01000061035156,12,0.7999999999466667,0.7659960552268246,13.994965178322381,2.5649493574615367,0.044759126903357295,0.7451936982061336,0.4652185554733866,1.1,0.43447405381022,4.24,4.664000000000001,42.950000762939446,34.25,12300,12323
Intimates,Flexees,53,30,18.177784366158228,39.01469880988799,53,0.6385542168597764,0.6467731331254905,11.756902547779715,3.9889840465642745,0.04451322480273582,0.48160328665479774,0.7235033278729537,1.1,0.2893640813016435,3.44,3.7840000000000003,59.0,36.0,11148,11302
Intimates,Coquette,26,2,19.184858091726603,39.31678536960056,26,0.9285714285382654,0.8723658258071214,16.736214572181513,3.295836866004329,0.04719045237977704,0.9803670282143557,0.5977835240364819,1.1,0.5651566143267731,4.94,5.434000000000001,79.94999694824217,12.949999809265137,12263,12434
Intimates,Gracya,7,3,17.913774935944005,39.41699981689453,7,0.69999999993,0.7074950690335305,12.673907434956833,2.0794415416798357,0.043811376160254815,0.6158536455127193,0.37715941150941495,1.0,0.329832510836487,3.85,3.85,29.979999542236328,49.97999954223633,12071,11987
Intimates,Bali,101,39,19.084974890263705,41.483786065237865,101,0.7214285714234184,0.7209993425378041,13.760254348230632,4.624972813284271,0.04692492061715587,0.6457102951229994,0.8388560051061587,1.1,0.38094936865708545,3.94,4.3340000000000005,34.0,36.0,10566,10701
Intimates,Frederick's of Hollywood,71,18,19.61015733463292,41.7752808988764,71,0.7977528089798005,0.7893929432390971,15.48011981576765,4.276666119016055,0.048321077509492265,0.7969219668266058,0.7756817608670696,1.1,0.46488367438485395,4.39,4.829,20.0,62.0,12212,11947
Intimates,Glamorise,22,9,20.24590873788737,41.894194879839496,22,0.7096774193319458,0.7109732044066003,14.394298611499371,3.1354942159291497,0.05001117342374606,0.6235434682268401,0.5687013217576137,1.1,0.37045505290782244,3.87,4.257000000000001,45.9900016784668,44.9900016784668,10593,10341
Intimates,Grenier,2,2,17.91749997809529,42.0,2,0.499999999875,0.6535643843336151,11.710239841981409,1.0986122886681096,0.04382127889658867,0.4966180897593263,0.1992611746788273,1.0,0.2702196843279575,3.49,3.49,30.0,46.0,11601,11717
Intimates,Alexander Del Rossa,4,2,20.16610749849237,42.4900016784668,4,0.6666666665555555,0.6968688362919132,14.053131865012002,1.6094379124341003,0.049799028003439536,0.5923600671618842,0.2919123446116315,1.0,0.32107954758266183,3.78,3.78,39.9900016784668,49.9900016784668,12012,12085
Intimates,Miraclesuit,6,0,18.26449998561293,42.5,6,0.9999999998333333,0.8218688362919132,15.011023348629363,1.9459101490553132,0.044743751567430545,0.8687230421937492,0.35294011010043513,1.0,0.4567333968805899,4.61,4.61,39.0,46.0,11282,11352
Intimates,Glamourmom,5,0,19.059000052884222,42.6,5,0.9999999998,0.8099934253780408,15.437664737115952,1.791759469228055,0.04685586852178692,0.8424676510746798,0.324980978515299,1.0,0.44466175979823336,4.53,4.53,25.0,69.0,10682,10613
Intimates,Playtex,38,18,20.081263534717493,42.725535597120015,38,0.6785714285593113,0.6840894148586456,13.737379821087147,3.6635616461296463,0.049573476890550174,0.5641059957500137,0.6644797301522138,1.1,0.3375237099523102,3.69,4.059,35.0,31.950000762939453,10387,10406
Intimates,Natori,20,7,20.558017965404197,44.41037072075738,20,0.7407407407133059,0.7337811183965031,15.085085414669694,3.044522437723423,0.05084089165563171,0.6739695719430036,0.5522012847792626,1.1,0.3986457549792494,4.02,4.422,18.0,18.0,10923,11079
Intimates,Arianne,18,10,20.64184598956715,44.43964338302612,18,0.6428571428341837,0.6618395100176477,13.661589235594871,2.9444389791664403,0.051063741971671156,0.5149135965817412,0.5340486137016783,1.1,0.3112875362043768,3.54,3.8940000000000006,25.0,33.33000183105469,11649,11690
Intimates,Leonisa,11,1,20.806250034559827,44.583333333333336,11,0.9166666665902777,0.8249955173032096,17.165063010401607,2.4849066497880004,0.051500797404512584,0.8756358331238093,0.45070078235177063,1.1,0.5099251467905771,4.63,5.093,60.0,40.0,11241,11306
Intimates,Rago,15,3,20.74003436996173,45.15666643778483,15,0.8333333332870371,0.7910679064525219,16.406775568798974,2.772588722239781,0.051324768183619064,0.8006251493604537,0.5028792153458866,1.1,0.4685724546492401,4.4,4.840000000000001,38.29999923706056,45.0,11317,11888
Intimates,Wacoal,77,26,21.361084280075882,45.90194169757436,77,0.7475728155267226,0.7446893927492975,15.907372880996272,4.356708826689592,0.05297578131588818,0.69808671716382,0.7901995339886856,1.1,0.41308437416383953,4.09,4.4990000000000006,60.0,65.0,10464,10361
Intimates,Carnival,19,10,21.56668968485861,46.48275862068966,19,0.6551724137705113,0.670510291812067,14.460687394014842,2.995732273553991,0.05352236737577409,0.534083861002204,0.5433519522845749,1.1,0.32318342560788793,3.6,3.9600000000000004,44.0,14.0,11891,10807
Intimates,Goddess,15,3,21.998080087910065,46.673333485921226,15,0.8333333332870371,0.7910679064525219,17.401975161117925,2.772588722239781,0.05466918538343133,0.8006251493604537,0.5028792153458866,1.1,0.4704118841091368,4.4,4.840000000000001,46.0,39.0,10546,10624
Intimates,Yummie Tummie,4,3,21.332759992715012,47.52999986921038,4,0.5714285713469388,0.6558765518041536,13.991657064487523,1.6094379124341003,0.05290048338953253,0.5017300696067657,0.2919123446116315,1.0,0.27731527649814913,3.51,3.51,48.0,44.0,11161,11631
Intimates,BridalPetticoat,31,9,21.97839244481565,47.531249809265134,31,0.7749999999806251,0.7629980276134123,16.769470085507862,3.4657359027997265,0.05461684730759725,0.7385653475623711,0.6285990191823583,1.1,0.4362502071784827,4.22,4.642,54.0,45.950000762939446,11572,11457
Intimates,Moving Comfort,12,8,21.58823100496191,47.54699993133545,12,0.59999999997,0.6383300460223538,13.78041649093854,2.5649493574615367,0.053579633308507936,0.46293643329258954,0.4652185554733866,1.1,0.28408383663060366,3.39,3.7290000000000005,56.0,50.0,10385,10573
Intimates,Everjune,10,4,22.507068059646734,48.81785746983119,10,0.7142857142346939,0.7145792241946088,16.083083232957623,2.3978952727983707,0.05602229052332227,0.6315160310799427,0.43491906448076867,1.0,0.3437691608016325,3.89,3.89,68.0,38.950000762939446,12195,11750
Intimates,Farr West,11,4,22.83883856869228,48.89866638183594,11,0.7333333332844444,0.7259960552268245,16.580906706832852,2.4849066497880004,0.05690427675085933,0.6567575461959367,0.45070078235177063,1.1,0.3925140026207378,3.97,4.367000000000001,37.0,86.0,11454,11489
Intimates,Provocative,4,1,23.093574286994176,49.274000549316405,4,0.79999999984,0.7433267587113741,17.166071721811715,1.6094379124341003,0.05758147194777535,0.6950740643910185,0.2919123446116315,1.0,0.37632776816939695,4.09,4.09,47.790000915527344,42.0,12355,12302
Intimates,Julie France,6,0,23.77383962116252,49.686665852864586,6,0.9999999998333333,0.8218688362919132,19.53897790363542,1.9459101490553132,0.059389904703096,0.8687230421937492,0.35294011010043513,1.0,0.4640564734484226,4.61,4.61,53.52999877929688,42.0,11208,11361
Intimates,Amoena,2,0,23.474999982863665,50.0,2,0.9999999995,0.7624917817225509,17.89949456287057,1.0986122886681096,0.058595462647411174,0.7374460865984024,0.1992611746788273,1.0,0.3980207746229068,4.21,4.21,50.0,50.0,11666,12621
Intimates,Be Wicked,5,0,23.97855209127251,50.04000015258789,5,0.9999999998,0.8099934253780408,19.422469544015602,1.791759469228055,0.0599341169652453,0.8424676510746798,0.324980978515299,1.0,0.45120088401996256,4.53,4.53,53.11000061035156,37.7599983215332,11937,12164
Intimates,Cleo,7,2,24.14966668954326,50.22222222222222,7,0.777777777691358,0.7447316516142427,17.985021159637014,2.0794415416798357,0.06038901188474708,0.6981801474489219,0.37715941150941495,1.0,0.3792845796668345,4.09,4.09,48.0,53.0,10528,10446
Intimates,Oscar de la Renta,19,5,23.9489648203777,50.39791711171468,19,0.7916666666336806,0.7691147464903122,18.4195020065302,2.995732273553991,0.05985546149488809,0.7520888245724001,0.5433519522845749,1.1,0.44656935733700853,4.26,4.686,37.7400016784668,69.0,11885,11896
Intimates,CorsetDeal,19,9,24.66249967436773,51.79999923706056,19,0.6785714285471939,0.6881552994913319,16.9716298496194,2.995732273553991,0.06175233869442385,0.573095275535818,0.5433519522845749,1.1,0.34916618782663306,3.72,4.0920000000000005,48.29999923706057,55.29999923706057,12019,12181
Intimates,Bravado! Designs,6,1,25.27268895758852,53.42428643362863,6,0.8571428570204082,0.773523610627683,19.549021612744248,1.9459101490553132,0.06337447969043854,0.761836399048521,0.35294011010043513,1.0,0.41260543936947974,4.29,4.29,56.0,49.9900016784668,10348,10365
Intimates,David's Bridal,18,3,24.20933332790931,53.857142857142854,18,0.8571428571020409,0.8112871413119552,19.64072082866779,2.9444389791664403,0.060547631026133954,0.8453279325494216,0.5340486137016783,1.1,0.4982315599665556,4.54,4.994000000000001,59.0,39.0,12020,11467
Intimates,Beauty Night,14,2,24.170670126880445,54.197500228881836,14,0.8749999999453125,0.8134577454104082,19.66181882647087,2.70805020110221,0.06044484789776592,0.8501269293995402,0.4911735192904589,1.1,0.5008144775135184,4.55,5.005,36.650001525878906,54.97999954223633,12247,12202
Intimates,Cosabella,46,22,25.52366720377532,54.48441196890438,46,0.676470588225346,0.6814089920598797,17.39205634299635,3.8501476017100584,0.06404168593847119,0.5581798387979322,0.6983218208251649,1.1,0.34222183860502187,3.67,4.037,29.0,15.390000343322754,11004,10709
Intimates,Nearly Me,5,0,27.38143011213735,54.79000015258789,5,0.9999999998,0.8099934253780408,22.178778368279563,1.791759469228055,0.06898040488584922,0.8424676510746798,0.324980978515299,1.0,0.4557240279802645,4.53,4.53,61.0,29.950000762939453,12611,12564
Intimates,Lytess,4,1,25.850004328644935,54.99600067138672,4,0.79999999984,0.7433267587113741,19.21499993028663,1.6094379124341003,0.06490922793458492,0.6950740643910185,0.2919123446116315,1.0,0.3799916461628017,4.09,4.09,59.0,48.9900016784668,11235,11135
Intimates,Body Wrap,16,8,27.16705011771907,56.38000011444092,16,0.6666666666388888,0.6808794523726651,18.49748620673331,2.833213344056216,0.06841049225835154,0.5570090774910837,0.5138750265908598,1.1,0.3439807633621894,3.67,4.037,48.0,38.0,11299,11359
Intimates,The Hong Kong Silk Co.,4,1,25.255576433953063,56.99000091552735,4,0.79999999984,0.7433267587113741,18.773145770037694,1.6094379124341003,0.06332898737043609,0.6950740643910185,0.2919123446116315,1.0,0.3792015258807273,4.09,4.09,54.9900016784668,64.98999786376953,11832,12123
Intimates,Fleur't,7,4,27.630987325108137,58.59272731434215,7,0.6363636363057851,0.6738048276509815,18.61789265242094,2.0794415416798357,0.06964383342702962,0.5413677628085359,0.37715941150941495,1.0,0.3055057981177828,3.62,3.62,31.350000381469727,84.0,11815,12048
Intimates,Brabag,7,3,28.807555418067494,58.95000076293944,7,0.69999999993,0.7074950690335305,20.381203409192917,2.0794415416798357,0.0727716486651442,0.6158536455127193,0.37715941150941495,1.0,0.3443126470889317,3.85,3.85,59.950000762939446,59.950000762939446,12676,12635
Intimates,Hanky Panky,20,9,28.09583160641973,59.373792779856714,20,0.6896551723900118,0.6961513174530927,19.558950187749335,3.044522437723423,0.07087958598154585,0.5907737020343814,0.5522012847792626,1.1,0.36390930840876,3.77,4.147,34.0,89.94999694824217,11795,10717
Intimates,Panache,5,3,29.142500055546407,61.25,5,0.624999999921875,0.6749945211483673,19.671027870059817,1.791759469228055,0.073662073067523,0.5439980606830449,0.324980978515299,1.0,0.30883006687528397,3.63,3.63,68.0,54.0,10354,10388
Intimates,Hanro,17,7,28.897083345334977,61.916666666666664,17,0.7083333333038194,0.7102912170785475,20.525344499378203,2.8903717578961645,0.07300965173255673,0.6220356598515225,0.5242421531941263,1.1,0.3822749213712436,3.87,4.257000000000001,38.0,76.0,11654,11643
Intimates,SmartWool,9,8,28.272798531826147,62.08705812342026,9,0.5294117646747405,0.5981444955803931,16.91121881646523,2.302585092994046,0.07135003885991369,0.3740900471051229,0.41763214844810326,1.0,0.2227200429825183,3.12,3.12,37.34999847412109,75.0,10861,11115
Intimates,Merry Modes,9,3,28.989373546343568,62.65666707356771,9,0.7499999999375,0.7340864263941188,21.280705630039552,2.302585092994046,0.07325499809097893,0.6746445785551805,0.41763214844810326,1.0,0.3739497883230797,4.02,4.02,39.950000762939446,69.0,11485,11504
Intimates,QT,1,4,29.667448127095078,63.30800018310547,1,0.19999999996,0.543326758711374,16.119118430132392,0.6931471805599453,0.07505760689785058,0.2528933043400345,0.12571980383647166,1.0,0.16397545561894253,2.76,2.76,28.68000030517578,115.25,10663,11548
