city,total_margin,margin_share,cumulative_share
Santana,1994.8440968286152,0.00011840072435415296,0.7640102732397698
Palatine,1994.4844324671794,0.00011837937706140659,0.764128652616831
Mitcham,1993.4244797640672,0.00011831646529400124,0.7642469690821251
Highland,1992.5431079977477,0.00011826415290742254,0.7643652332350325
Aubagne,1990.095794016326,0.00011811889656955481,0.764483352131602
Paudalho,1989.884166257391,0.0001181063357483903,0.7646014584673505
Davis,1988.178675769806,0.00011800510913653116,0.7647194635764869
Ahrensburg,1984.6050954055468,0.00011779300509073693,0.7648372565815776
Barra do Garças,1984.1197535020988,0.0001177641984120501,0.7649550207799897
Frechen,1983.1599444170834,0.00011770723050609284,0.7650727280104958
Cerquilho,1979.062240999868,0.00011746401798960691,0.7651901920284854
Montgomery Village,1977.9887466214225,0.00011740030247810397,0.7653075923309635
Catanduva,1977.4725836969083,0.00011736966646787921,0.7654249619974313
Kennesaw,1976.94328779099,0.00011733825097091981,0.7655423002484022
Great Falls,1975.6231874225305,0.00011725989856228081,0.7656595601469645
Dothan,1974.42561246613,0.00011718881845003964,0.7657767489654146
Anse,1972.3379085801705,0.00011706490618404976,0.7658938138715987
Morada Nova,1972.3109856178114,0.00011706330821544152,0.7660108771798141
Greater Carrollwood,1971.359537617524,0.00011700683656805892,0.7661278840163822
Boa Viagem,1970.8785361428386,0.00011697828750845638,0.7662448623038907
Santa Bárbara D'Oeste,1970.4470385409045,0.00011695267667064339,0.7663618149805612
Araioses,1969.071675096455,0.00011687104421208087,0.7664786860247733
Campina Grande,1968.689398389718,0.00011684835480038532,0.7665955343795736
Parobé,1967.017744221069,0.00011674913648816115,0.7667122835160618
Portão,1965.9156164558947,0.00011668372148859556,0.7668289672375505
Picos,1965.105960792902,0.00011663566569459733,0.7669456029032451
Wilmslow,1964.6596596923093,0.00011660917621921716,0.7670622120794643
North Bergen,1964.293763408089,0.00011658745904083762,0.7671787995385052
Perris,1964.2367979172827,0.0001165840779468537,0.767295383616452
Indaial,1961.3182593989968,0.00011641085284361385,0.7674117944692956
Cartersville,1960.479664382454,0.00011636107940139032,0.767528155548697
Liège,1959.5062840720425,0.0001163033059974396,0.7676444588546945
Simi Valley,1959.2125534099741,0.00011628587209209872,0.7677607447267865
Ross Township,1958.4269077701194,0.00011623924137394267,0.7678769839681605
Trier,1958.1449080939592,0.00011622250374217581,0.7679932064719027
Tracy,1956.8828136659483,0.00011614759418171572,0.7681093540660844
Menen,1954.151723703845,0.00011598549478241756,0.7682253395608668
East Brunswick,1950.249441022414,0.00011575388114561726,0.7683410934420124
Heilbronn,1947.5216877036196,0.00011559197978735165,0.7684566854217997
Outeiro,1944.688228552173,0.00011542380443144664,0.7685721092262311
Talavera de la Reina,1944.1767875016294,0.00011539344868036559,0.7686875026749115
Créteil,1944.1707626500806,0.00011539309108510857,0.7688028957659966
Florence-Graham,1943.8522868731486,0.00011537418847375266,0.7689182699544703
Pompano Beach,1942.2221940560914,0.0001152774369679027,0.7690335473914383
Tabatinga,1938.945393043298,0.00011508294777744617,0.7691486303392158
Streamwood,1938.8178073988238,0.0001150753751391899,0.7692637057143549
Mairena del Aljarafe,1938.0968775240492,0.00011503258551993216,0.7693787382998749
Vargem Grande do Sul,1937.9857811492288,0.00011502599157543656,0.7694937642914503
Villeurbanne,1937.1049184375945,0.00011497370940297012,0.7696087380008533
Cruanji,1934.3630391830714,0.00011481096962278214,0.769723548970476
Decatur,1934.2662180676386,0.00011480522296307163,0.7698383541934392
Noisy-le-Grand,1932.3558257481684,0.0001146918347365002,0.7699530460281756
Dundee,1931.7611327956083,0.0001146565377042843,0.7700677025658799
Kyeamba,1930.334162302602,0.00011457184219335563,0.7701822744080733
Centerville,1930.2787355345345,0.00011456855242775529,0.770296842960501
Coolidge,1930.078672750889,0.00011455667802687474,0.770411399638528
Musashino,1930.0217569934757,0.00011455329988473541,0.7705259529384128
Widnes,1928.452093833593,0.00011446013508282551,0.7706404130734956
Oeiras,1927.9911990673863,0.00011443277942417698,0.7707548458529198
Venâncio Aires,1926.9189577630116,0.00011436913828684587,0.7708692149912065
Spanish Springs,1926.271138076953,0.00011433068800383772,0.7709835456792103
Camaquã,1925.612630381822,0.00011429160335144797,0.7710978372825619
Snellville,1924.3643491313585,0.00011421751364965746,0.7712120547962115
Blaine,1924.3517684629703,0.00011421676694456286,0.7713262715631561
Kaysville,1923.5938548944011,0.00011417178221835839,0.7714404433453744
Angoulême,1922.9313059879203,0.00011413245770644686,0.771554575803081
Mirassol,1921.879757811913,0.00011407004477606774,0.771668645847857
Guapimirim,1920.9751318605413,0.00011401635217518618,0.7717826622000321
Blackpool,1920.40389853371,0.00011398244755087012,0.771896644647583
St. George,1919.3062403046586,0.00011391729783334604,0.7720105619454164
Las Cruces,1918.6718735951604,0.00011387964602986418,0.7721244415914463
Winchester,1911.8464877625934,0.00011347453636347107,0.7722379161278098
Barreirinhas,1910.6322398961925,0.00011340246665779537,0.7723513185944676
Marbella,1909.688655837439,0.00011334646176186237,0.7724646650562293
Nicholasville,1908.537996360486,0.00011327816624153936,0.772577943222471
Geelong,1907.9936470832558,0.00011324585727622815,0.7726911890797472
Campo Formoso,1907.7681867476313,0.00011323247544498953,0.7728044215551922
Findlay,1906.5866342986901,0.00011316234632259874,0.7729175839015148
Aberdare,1906.2420021496453,0.00011314189124235085,0.7730307257927572
Ya'an,1904.6683509249497,0.0001130484897353454,0.7731437742824926
Amambaí,1903.7684963148893,0.00011299508032966103,0.7732567693628222
Poções,1902.990537483403,0.00011294890584950384,0.7733697182686717
And light market,1899.6937168566367,0.00011275322842744594,0.773482471497099
West Palm Beach,1899.4509948826628,0.00011273882205975994,0.7735952103191589
Santo Antônio de Pádua,1897.1352962455499,0.00011260137753642301,0.7737078116966953
Erding,1896.245752684723,0.00011254858012628258,0.7738203602768216
College Station,1895.8627217302271,0.000112525845947439,0.773932886122769
Iserlohn,1894.4926537719502,0.00011244452779383877,0.7740453306505629
Kojima City,1893.6722831099928,0.00011239583602851783,0.7741577264865913
Xin Yu,1893.2708215181565,0.00011237200792919449,0.7742700984945204
Osório,1893.1667996858453,0.00011236583388265428,0.7743824643284031
Capivari,1891.6454837449696,0.00011227553865123366,0.7744947398670543
Stuhr,1888.7516409152731,0.0001121037793203928,0.7746068436463748
Pleasant Grove,1886.5416927139763,0.00011197261144204346,0.7747188162578168
Erkelenz,1886.0319941052373,0.00011194235911075955,0.7748307586169275
Wiedemar,1885.1132282884082,0.00011188782726117926,0.7749426464441886
Unna,1884.7717176504195,0.00011186755745313922,0.7750545140016418
Braintree,1882.8344887039884,0.00011175257638225658,0.7751662665780241
Monrovia,1882.4381978990791,0.0001117290551865748,0.7752779956332106
Pirton,1881.607686244454,0.00011167976151914059,0.7753896753947298
West Covina,1881.422918756834,0.00011166879494565943,0.7755013441896755
Flower Mound,1879.9901329579295,0.00011158375427671477,0.7756129279439522
Livonia,1879.389687811971,0.00011154811583242258,0.7757244760597846
Pelotas,1878.8106808652271,0.00011151374981754977,0.7758359898096021
Cornellà de Llobregat,1878.1719844624765,0.00011147584103217236,0.7759474656506342
Porangatu,1876.3905445094642,0.00011137010656341593,0.7760588357571977
Crateús,1875.3472120957708,0.00011130818126623612,0.776170143938464
Guarantã do Norte,1874.8347244496274,0.00011127776339617681,0.7762814217018602
Calais,1874.5841310523622,0.00011126288983297368,0.7763926845916932
Potomac,1874.3828224849874,0.00011125094149062764,0.7765039355331839
Porteirinha,1870.9597772519253,0.00011104777221251919,0.7766149833053965
Bridgeport,1869.5569578430384,0.00011096451014987764,0.7767259478155463
Rice Castle,1868.530296194613,0.00011090357431883528,0.7768368513898651
Camarillo,1868.4502085403108,0.00011089882084647306,0.7769477502107117
Newport,1866.8054336743376,0.0001108011979115077,0.7770585514086231
New Bedford,1865.891297889818,0.00011074694086995882,0.7771692983494931
Benidorm,1865.731112806491,0.00011073743334507164,0.7772800357828382
Itabira,1865.3163942284264,0.00011071281839890915,0.777390748601237
Beberibe,1863.553829167619,0.00011060820421865683,0.7775013568054557
Cieza,1863.4938291329556,0.00011060464301426161,0.77761196144847
Horizon West,1863.0443531777,0.00011057796510055063,0.7777225394135705
Union Park,1862.4721923474685,0.00011054400542577997,0.7778330834189963
Harris Hill,1861.6863571496506,0.00011049736345671955,0.777943580782453
Rio Largo,1858.378555812059,0.00011030103429244395,0.7780538818167454
Congonhas,1857.8253567447578,0.00011026820006224789,0.7781641500168076
Pontypridd,1857.7293163710972,0.00011026249974219445,0.7782744125165498
Boynton Beach,1856.1623680828857,0.0001101694960770736,0.778384582012627
Lynwood,1854.4357581542117,0.00011006701595516479,0.7784946490285821
Haverhill,1854.158909049021,0.00011005058402715424,0.7786046996126093
Igarassu,1852.8148479400254,0.00010997080946776169,0.7787146704220771
Hope Mills,1852.6586886462421,0.00010996154088706009,0.7788246319629641
Truganina,1852.4568314713424,0.00010994955998300738,0.7789345815229471
Statesville,1851.7106904945608,0.00010990527399982619,0.7790444867969469
Marion,1851.6351430806533,0.00010990079000604244,0.779154387586953
Lake Elsinore,1849.1748461384673,0.00010975476308567094,0.7792641423500387
Cagnes-sur-Mer,1849.1135055849375,0.00010975112231696037,0.7793738934723556
Mitchell Park,1847.3436328674097,0.00010964607440263809,0.7794835395467583
São Sebastião,1846.4815522470071,0.00010959490701062505,0.779593134453769
Jardinópolis,1846.3509262123496,0.0001095871539149583,0.779702721607684
North Star,1843.5236222090698,0.00010941934388785396,0.7798121409515718
Point Pleasant,1843.2135257726416,0.00010940093861861457,0.7799215418901904
O'Fallon,1841.503072211205,0.00010929941743158538,0.780030841307622
Minster on Sea,1841.4583883848197,0.00010929676529580225,0.7801401380729178
Châtellerault,1840.6128031983615,0.00010924657696342131,0.7802493846498813
Provo,1840.1638464172963,0.00010921992986444935,0.7803586045797456
Kent,1839.4034684125352,0.00010917479886564609,0.7804677793786113
Huntington Park,1838.6464805848293,0.00010912986908528372,0.7805769092476965
Cheongwon-gun,1838.4048027398792,0.0001091155246901764,0.7806860247723867
Pau,1838.0456739149188,0.00010909420918332582,0.78079511898157
Burbank,1836.5006641018183,0.00010900250764068587,0.7809041214892107
Anapu,1835.8651089831842,0.00010896478530111413,0.7810130862745118
Newington,1835.1805679930208,0.0001089241554848722,0.7811220104299967
Itaperuna,1834.3626880388827,0.00010887561155145973,0.7812308860415481
Didcot,1833.9441709676844,0.00010885077115192011,0.7813397368127001
Coon Rapids,1833.1122674343424,0.00010880139487179023,0.7814485382075719
Painesville,1832.1538127961812,0.00010874450735682136,0.7815572827149287
Lamarão do Passé,1832.0177361974215,0.00010873643075179423,0.7816660191456805
Garanhuns,1831.2363841936287,0.00010869005487541787,0.7817747092005559
Tifton,1829.4833986938797,0.0001085860092744195,0.7818832952098304
Ipirá,1827.5234780734504,0.00010846968137616198,0.7819917648912066
Eastvale,1826.8786682477933,0.0001084314097385188,0.7821001963009452
Bellflower,1826.779028124237,0.0001084254957611696,0.7822086217967064
Caldwell,1825.897216096139,0.00010837315724356966,0.7823169949539499
Puteaux,1825.680277009866,0.00010836028117721626,0.7824253552351272
Santa Fe Springs,1825.4474074763204,0.00010834645958509503,0.7825337016947123
Paducah,1825.3328355610743,0.00010833965935555462,0.7826420413540679
Irvington,1822.9650232800536,0.00010819912171170906,0.7827502404757795
Monte Alegre,1821.5921960140447,0.00010811763978388973,0.7828583581155634
Janaúba,1821.3430011878875,0.00010810284923059827,0.782966460964794
Coruripe,1820.304658260569,0.00010804122007626086,0.7830745021848703
South Benfleet,1819.8608299674725,0.00010801487737034462,0.7831825170622406
Davie,1819.3537375373007,0.00010798477972454749,0.7832905018419651
Goussainville,1816.5068091528774,0.00010781580492424305,0.7833983176468894
Higashi-Osaka City,1815.0511483347884,0.0001077294065457684,0.7835060470534352
Poinciana,1814.0178741854777,0.00010766807824049919,0.7836137151316757
Five Corners,1813.8511201738713,0.00010765818082756625,0.7837213733125031
Oliveira,1812.407195627959,0.00010757247903642349,0.7838289457915396
Santo Antônio do Tauá,1812.2586904992281,0.00010756366475622987,0.7839365094562958
Crown Point,1811.9627718398715,0.00010754610098587135,0.7840440555572817
Powhatan,1811.009996328503,0.00010748955054622933,0.7841515451078279
River Road,1810.0064162707586,0.00010742998468543188,0.7842589750925133
Andradas,1809.54002573547,0.00010740230283435496,0.7843663773953476
Acará,1809.3151759592197,0.00010738895724187421,0.7844737663525896
Beringen,1808.6280826976665,0.00010734817593971828,0.7845811145285293
McMinnville,1808.1780091268558,0.00010732146255550877,0.7846884359910848
Santos,1807.9521457634971,0.00010730805680321501,0.784795744047888
Boadilla del Monte,1805.0110083166635,0.00010713349037735555,0.7849028775382654
Moorestown,1804.8314983060354,0.00010712283585286366,0.7850100003741183
New Britain,1803.0443055544315,0.00010701675993611066,0.7851170171340542
Easton,1802.6700898080308,0.00010699454896959501,0.7852240116830238
Beaune,1802.220773822321,0.00010696788055061606,0.7853309795635744
Nova Viçosa,1800.1368377931337,0.00010684419191963193,0.7854378237554941
Ceará-Mirim,1799.9836191487054,0.00010683509787638629,0.7855446588533704
Itamaraju,1798.2026379240617,0.0001067293906347055,0.7856513882440052
Burleson,1796.7830417447892,0.00010664513281416531,0.7857580333768193
Tamiami,1794.8400205002072,0.00010652980795085406,0.7858645631847702
Huber Heights,1794.4400761184957,0.00010650606990306812,0.7859710692546732
Itararé,1793.9673361595524,0.00010647801119228514,0.7860775472658655
Cádiz,1792.166982101768,0.0001063711541076265,0.786183918419973
Dayton,1790.1248640106,0.00010624994751228634,0.7862901683674853
Alameda,1789.4503480834817,0.00010620991271734362,0.7863963782802027
American Fork,1787.8582798341,0.00010611541809781534,0.7865024936983004
Batavia,1785.4226056427185,0.00010597085262073934,0.7866084645509211
Richardson,1785.211992454267,0.00010595835201775445,0.7867144229029389
Dunk,1784.4539961791597,0.00010591336238263804,0.7868203362653216
West Bridgford,1783.9517799496218,0.00010588355415579253,0.7869262198194774
São Benedito,1783.1478023933887,0.00010583583537657875,0.787032055654854
Imperatriz,1782.8632494414803,0.00010581894619928583,0.7871378746010533
Zweibrücken,1781.8010901886985,0.00010575590346571644,0.7872436305045191
Westoning,1781.7867229332796,0.00010575505072065667,0.7873493855552397
Concórdia do Pará,1781.1590817744,0.00010571779810128458,0.787455103353341
Oliva,1780.4434391891268,0.00010567532230048905,0.7875607786756414
Mennecy,1780.2521818668004,0.00010566397053343242,0.7876664426461749
Baytown,1779.8347230335378,0.000105639192943883,0.7877720818391187
São Manuel,1779.5263486496654,0.00010562088988427007,0.787877702729003
Bay Shore,1779.3001598579608,0.00010560746481670655,0.7879833101938198
South San Francisco,1778.8309980197746,0.00010557961847945699,0.7880888898122993
Eagan,1778.7689403090183,0.00010557593514504655,0.7881944657474443
Itabirito,1776.1943539647705,0.00010542312476324484,0.7882998888722076
Bruges,1775.5259315357482,0.00010538345163796322,0.7884052723238455
Gwangyang City,1773.9661132992246,0.0001052908711654547,0.788510563195011
Privateer,1772.1307287903405,0.0001051819349053902,0.7886157451299164
Torrejón de Ardoz,1771.7031101499313,0.00010515655429702472,0.7887209016842134
Kyle,1769.6480608077843,0.00010503458018833094,0.7888259362644017
Águas Belas,1768.4027430266694,0.00010496066637843998,0.7889308969307801
Linn,1768.1588262521423,0.0001049461890953119,0.7890358431198754
Laguna,1767.1920504968002,0.00010488880769397708,0.7891407319275694
Norton,1765.072142945055,0.00010476298403182247,0.7892454949116012
Red Oak,1763.3796970373369,0.00010466253165976863,0.789350157443261
Żagań,1761.2077494227299,0.0001045336192443886,0.7894546910625054
Nascente,1760.3372997395804,0.00010448195512027857,0.7895591730176257
Queimadas,1757.6016739178526,0.00010431958650241543,0.7896634926041282
Vespasiano,1756.7366039872354,0.0001042682416847603,0.7897677608458128
Jinju City,1756.673156160511,0.00010426447584227928,0.7898720253216551
South Normanton,1756.6489682697788,0.00010426304020939556,0.7899762883618645
Parole,1756.0937390723263,0.00010423008548412883,0.7900805184473486
Heidelberg,1755.5543048294526,0.00010419806824268163,0.7901847165155913
Vecindario,1754.9463027706302,0.00010416198127012681,0.7902888784968614
Compton,1754.0913249013076,0.00010411123545034296,0.7903929897323118
Mission Viejo,1753.7211753774764,0.00010408926582784933,0.7904970789981396
Jeogla,1752.6840855890698,0.0001040277110515323,0.7906011067091911
Itaqui,1752.4817376527237,0.00010401570101913276,0.7907051224102103
Nîmes,1752.1570787226808,0.00010399643141678828,0.7908091188416271
Ibiporã,1751.778746933385,0.00010397397614924629,0.7909130928177762
Mairinque,1751.4236961418471,0.00010395290268743169,0.7910170457204637
Murray,1750.5338544736471,0.00010390008758361337,0.7911209458080473
Saint-Philbert-de-Grand-Lieu,1748.5739249562132,0.00010378375915728862,0.7912247295672046
Mankato,1747.2543631900355,0.00010370543871651139,0.7913284350059211
Shuangyashan,1745.9216274339199,0.00010362633635500472,0.7914320613422762
Gloucester,1745.7023357873463,0.00010361332065626395,0.7915356746629324
Pomponne,1745.093828680578,0.00010357720370741038,0.7916392518666399
Regensburg,1744.659902122892,0.00010355144870288234,0.7917428033153427
Lünen,1744.0213515126113,0.00010351354857077969,0.7918463168639135
Mebane,1743.8587496175448,0.00010350389759996556,0.7919498207615134
Großenhain,1743.1528782531832,0.0001034620017540826,0.7920532827632675
Highlands Ranch,1741.62477665555,0.00010337130377105017,0.7921566540670386
Clayton,1741.2100227353408,0.00010334668672721221,0.7922600007537657
Wuppertal,1740.9746865053414,0.00010333271872833803,0.7923633334724941
San Leandro,1740.447354556804,0.00010330141979887221,0.792466634892293
Villanueva y Geltrú,1739.9266786096487,0.00010327051592553445,0.7925699054082185
Bréauté,1738.4645390246408,0.00010318373301039486,0.7926730891412289
Bruchsal,1738.2122639316353,0.00010316875963287837,0.7927762579008618
Shenandoah,1737.052071459614,0.00010309989829714995,0.792879357799159
Lemgo,1736.5718059653768,0.00010307139292046894,0.7929824291920794
Binzhou,1736.309550298712,0.00010305582716224832,0.7930854850192416
Gijón,1735.8352687431864,0.00010302767695250944,0.7931885126961942
São Gotardo,1734.4537222793874,0.00010294567751089756,0.7932914583737051
Barras,1733.0343987896067,0.00010286143587539829,0.7933943198095805
Hayes,1730.1462033706616,0.00010269001173743028,0.793497009821318
São João Batista,1729.925739062905,0.00010267692643729372,0.7935996867477553
Lutherstadt Wittenberg,1729.5830957791625,0.00010265658940290859,0.7937023433371582
Murrieta,1727.8922856876075,0.00010255623412206047,0.7938048995712802
Bocaiúva,1727.1409392114947,0.00010251163917493948,0.7939074112104552
Tudela,1726.9382865466137,0.00010249961105587376,0.7940099108215111
Maidenhead,1726.44584704442,0.00010247038311076615,0.7941123812046218
Dole,1723.76724370702,0.00010231139896964465,0.7942146926035915
Lapa,1722.4437697666938,0.00010223284632813868,0.7943169254499196
Jixi,1722.0839526614625,0.00010221148996953295,0.7944191369398891
Farmington,1722.039627284168,0.00010220885910891218,0.794521345798998
Espinardo,1721.731046743078,0.00010219054381317315,0.7946235363428112
Kendall West,1720.9839986320922,0.00010214620398851782,0.7947256825467998
Algeciras,1720.7118613717284,0.00010213005172438748,0.7948278125985241
Mons,1719.7866692481866,0.00010207513845183236,0.794929887736976
Greenfield,1718.7987861149497,0.00010201650425643913,0.7950319042412324
Coronel Fabriciano,1717.9516447985766,0.0001019662235625,0.7951338704647949
Etterbeek,1717.9376446952845,0.0001019653926091571,0.7952358358574041
Amesbury,1716.7026888365497,0.00010189209381430288,0.7953377279512185
Guaramirim,1715.9113515673528,0.0001018451252787515,0.7954395730764973
Paragould,1713.9020701181244,0.00010172586764884537,0.795541298944146
Yecla,1712.8435285008584,0.00010166303963414359,0.7956429619837803
Harpenden,1712.679991863454,0.00010165333318321948,0.7957446153169635
Waregem,1710.9503474881508,0.00010155067295667017,0.7958461659899202
Superior,1710.8057820865918,0.00010154209251257013,0.7959477080824328
Watertown,1710.3029106414012,0.00010151224539646605,0.7960492203278292
Southaven,1709.9353682474307,0.00010149043051592166,0.7961507107583451
Itupeva,1709.2260867962468,0.00010144833226988597,0.796252159090615
Norwalk,1709.0678977304308,0.00010143894321536924,0.7963535980338303
Hyde,1708.4801787826552,0.00010140406011385573,0.7964550020939442
Randolph,1707.2225040050837,0.00010132941287455359,0.7965563315068187
Itamarandiba,1707.1782264835297,0.0001013267848543324,0.796657658291673
Chillicothe,1706.782056467709,0.00010130327082789036,0.7967589615625009
São Desidério,1705.7864916377914,0.00010124418069789416,0.7968602057431988
Macclesfield,1705.0379540389354,0.00010119975246711072,0.7969614054956659
Olímpia,1704.6927711649432,0.00010117926469948001,0.7970625847603654
Stourbridge,1703.5928438817225,0.00010111398030593905,0.7971636987406713
Odessa,1701.5541883469991,0.00010099297922500064,0.7972646917198962
Leopoldina,1700.9186320437125,0.00010095525681511578,0.7973656469767113
Manassas Park,1700.6743174220433,0.00010094075591841817,0.7974665877326297
Roche,1699.2198838733827,0.00010085443038252283,0.7975674421630122
Bury,1699.1794757601883,0.00010085203202473657,0.797668294195037
Normal,1699.0188936963796,0.00010084250093771906,0.7977691366959747
Lagoa Santa,1698.9522641270112,0.00010083854624808233,0.7978699752422228
Chino,1698.0538030637622,0.00010078521955410068,0.7979707604617768
Visconde do Rio Branco,1697.7968213095505,0.00010076996682036934,0.7980715304285972
Agudos,1696.4125869720906,0.00010068780784439136,0.7981722182364416
Ennetières-en-Weppes,1696.2176088794017,0.00010067623523706618,0.7982728944716787
Ankang,1693.898399163788,0.00010053858231937983,0.7983734330539981
Acaraú,1692.9182401662526,0.00010048040657748855,0.7984739134605755
Le Loroux-Bottereau,1692.8231846836331,0.00010047476471403975,0.7985743882252896
Indiana,1692.5271121149415,0.00010045719180864316,0.7986748454170982
Seosan City,1691.5550786036874,0.00010039949834176424,0.7987752449154399
Rubery,1691.5320967585096,0.00010039813429175133,0.7988756430497317
Walsall,1691.0583811162435,0.00010037001767087285,0.7989760130674026
New Brighton,1689.77468145824,0.00010029382576715344,0.7990763068931698
Darmstadt,1688.8578871113998,0.00010023941093096538,0.7991765463041007
Edgware,1688.6231464043713,0.00010022547827838777,0.799276771782379
Kleve,1688.3430919165025,0.00010020885610010576,0.7993769806384792
Monterey Park,1688.3065323752014,0.0001002066861680399,0.7994771873246472
Pittsfield,1687.9822495424264,0.00010018743888833658,0.7995773747635355
Linares,1686.932406301944,0.00010012512715163042,0.7996774998906873
North Port,1686.696271456185,0.00010011111175221773,0.7997776110024395
Paisley,1684.9853566119154,0.0001000095631864968,0.799877620565626
Earley,1684.3155602211957,0.00009996980851195502,0.799977590374138
Lenoir,1682.980200095704,0.00009989055038527573,0.8000774809245232
Windsor,1682.4360713533906,0.00009985825450945554,0.8001773391790327
Peterlee,1682.0574327915065,0.00009983578103392591,0.8002771749600666
Moitas,1677.5956666843638,0.00009957096016906517,0.8003767459202357
Friendswood,1675.7693086870338,0.00009946255966290148,0.8004762084798984
Malay-le-Grand,1673.6303907498368,0.00009933560767026164,0.8005755440875688
Los Lunas,1672.9138017823382,0.00009929307569848955,0.8006748371632673
Red Bank,1670.0803768856588,0.00009912490237572049,0.800773962065643
Es Pont d'Inca,1669.8242407476941,0.00009910969983216507,0.8008730717654752
Frankfort,1666.2004897212873,0.000098894617988382,0.8009719663834636
Ypres,1665.3023700466774,0.00009884131155696734,0.8010708076950206
Powell,1664.8965917816756,0.00009881722724853454,0.8011696249222692
Ettrema,1664.6642330699267,0.00009880343597540958,0.8012684283582445
Narashino City,1664.2757736488595,0.00009878037959876858,0.8013672087378433
Fenton Township,1663.0104045708463,0.00009870527567678776,0.8014659140135201
Tongliao,1662.5028978911532,0.00009867515344388458,0.8015645891669638
Registro,1660.9080519436347,0.00009858049395860466,0.8016631696609224
Mooresville,1660.860217345876,0.0000985776548139152,0.8017617473157364
Cícero Dantas,1660.5776446481893,0.00009856088317138835,0.8018603081989077
Niles,1659.0136996671702,0.0000984680577626774,0.8019587762566704
Banbury,1658.9345324838926,0.0000984633589233746,0.8020572396155938
Bell Gardens,1658.8256545570796,0.00009845689665124951,0.802155696512245
Shop,1658.588662000561,0.00009844283034381078,0.8022541393425888
Vera Cruz,1658.2195749598966,0.00009842092378327611,0.8023525602663721
Summerlin South,1656.2224779960834,0.00009830238934366909,0.8024508626557159
Killeen,1656.1353903409317,0.00009829722039765036,0.8025491598761135
Scraper,1655.9958920902504,0.00009828894070604285,0.8026474488168196
Castillo de Viñuelas,1654.622613297581,0.00009820743197859355,0.8027456562487982
Westerville,1654.2231565772524,0.00009818372287515523,0.8028438399716733
East Farmingdale,1653.5136275299144,0.00009814160993345282,0.8029419815816068
Coeur d'Alene,1652.0964613659328,0.00009805749634251487,0.8030400390779493
Owensboro,1651.5833999430886,0.00009802704441687342,0.8031380661223663
Amposta,1651.4436775423208,0.00009801875142120237,0.8032360848737875
Sutton,1651.2367315457175,0.00009800646847842054,0.8033340913422659
Homestead,1650.2913916589175,0.00009795035936817181,0.8034320417016341
Huntersville,1649.7886173965924,0.00009792051802019853,0.8035299622196543
Rüsselsheim am Main,1649.7372969762896,0.00009791747198018584,0.8036278796916345
Orly,1647.771270986929,0.00009780078170769314,0.8037256804733421
Coppell,1647.183086712348,0.00009776587098746452,0.8038234463443296
Sorocaba,1645.9109201675055,0.0000976903636129043,0.8039211367079425
Canoinhas,1645.9001671234014,0.00009768972538347425,0.8040188264333259
Lowell,1645.82862572213,0.00009768547916004992,0.804116511912486
Ceuta,1645.2598200298476,0.00009765171862403105,0.80421416363111
Milford,1644.913957303339,0.00009763119050486083,0.8043117948216149
Ellenwood,1644.708511518197,0.00009761899660468838,0.8044094138182195
Tijucas,1642.457666193284,0.00009748540134413518,0.8045068992195636
La Línea de la Concepción,1641.5506595683285,0.00009743156744224807,0.804604330787006
Barbalha,1640.4942666364377,0.00009736886695926931,0.8047016996539652
Can Fosalba,1639.9660121160089,0.00009733751327205056,0.8047990371672373
Halifax,1639.5030476858751,0.00009731003477186842,0.8048963472020092
Granite City,1638.3339759189123,0.00009724064642004161,0.8049935878484292
Jincheng,1638.2988041604895,0.00009723855885756959,0.8050908264072868
Iksan City,1637.4090862879793,0.00009718575110144292,0.8051880121583883
Parma,1637.159411488157,0.00009717093206009582,0.8052851830904484
Ibaté,1636.7131814048464,0.00009714444679983082,0.8053823275372481
Miranda do Norte,1636.4888133039701,0.00009713112979640788,0.8054794586670445
Villena,1635.9037839136267,0.00009709640632919796,0.8055765550733738
Hagley,1634.9656203839509,0.00009704072315994534,0.8056735957965337
Summerville,1633.6257578134907,0.0000969611977979736,0.8057705569943316
Nauen,1630.9118438106786,0.00009680011784978182,0.8058673571121814
Darlington,1630.8651610991228,0.00009679734707342301,0.8059641544592548
New River,1629.7055991427585,0.00009672852316092512,0.8060608829824157
Lago Verde,1629.2502875294713,0.00009670149888123039,0.8061575844812969
Lorient,1628.891600628977,0.00009668020960408718,0.806254264690901
Mildenau,1625.3939743507008,0.00009647261368943582,0.8063507373045905
Schwandorf,1625.3014714953588,0.00009646712333302414,0.8064472044279235
Entre Rios,1625.1707692706423,0.00009645936571522046,0.8065436637936387
Selma,1624.2468347213533,0.00009640452708393816,0.8066400683207227
Plainview,1616.9534036410619,0.00009597163735370488,0.8067360399580763
Buíque,1613.8446568906645,0.0000957871227504505,0.8068318270808268
Valparaiso,1611.7592228098074,0.0000956633452050479,0.8069274904260317
Guajará,1610.0345356792807,0.00009556097920769338,0.8070230514052396
Itatiaia,1609.8729396761616,0.0000955513879399585,0.8071186027931795
Woodlake,1609.6956106415507,0.00009554086286374811,0.8072141436560433
Coslada,1607.6736439334911,0.00009542085232095189,0.8073095645083642
Tobias Barreto,1606.6556179547285,0.00009536042904602606,0.8074049249374102
Campo Belo,1605.8071854815084,0.0000953100717175739,0.8075002350091278
Assú,1604.1298439078912,0.00009521051583868525,0.8075954455249665
Casa Nova,1603.725682320415,0.0000951865274855155,0.807690632052452
