city,total_margin,orders_count,lat,lon
Atsugi City,376.4866199070784,2,35.4243699,139.3654919
Ikoma City,376.14006881934785,3,34.75243762,135.7236944
Hong Sung-gun,370.3109141207767,5,36.59306827,126.6626571
Muan-gun,368.4330596519499,3,34.84682259,126.4419213
Higashihiroshima City,354.53816939340527,3,34.43519538,132.7223535
Sakuichi,351.53999903798103,2,36.27289108,138.4771531
Shibukawa City,351.2680310822497,2,36.49631769,138.9776649
Surrounding,349.55700099646293,1,34.07296508,131.8273923
桑,345.77930848747735,3,35.36018832,136.9255557
Eight street,334.2465004362166,2,35.6589604,140.3105081
Iwakuni,329.8370439912817,2,34.14507452,132.2372192
Hamamatsu city,324.5673261593818,3,34.82457311333334,137.74143413333334
Fujimi City,317.4136452532992,2,35.84782862666666,139.55275716666668
Miyoshimachi,316.14000029512687,3,35.83650089,139.5160162
Toyuyama-cho,315.49892578689537,5,35.24699965,136.9173158
Daily enterprise,301.4983814418436,2,35.146328314,137.04836406
Jecheon City,300.3431485592761,2,37.14892409,128.1154557
Smoke,298.86651088489384,2,36.46670189,127.3129951
Upper market,298.72638294755194,3,35.98842559,139.6063829
Fukuchiyama City,294.36308876260074,2,35.29103131,135.0974243
Muroran City,292.65015362808197,3,42.34393901,140.9971255
Nishinomiya City,286.055904183522,4,34.786035571999996,135.30195202
Tokai village,278.52749927609693,2,36.45016783,140.5875705
Day city,276.50661006136176,3,34.94793653333333,135.7030555
Leaf,276.37095907568676,3,36.76798324,127.6034484
Ayase city,261.21348459617843,3,35.4383943,139.4174419
Naka City,261.0965372450566,2,36.44595219,140.5005988
Wise castle,256.1494504713893,3,36.29718211,139.8728098
Kyoto City,251.6879992308095,2,35.00306242,135.662031
Gyeryong City,246.518879549411,5,36.2769182,127.22078459999999
Okinawa City,238.3549514227241,4,26.36263837,127.7902055
Mishima City,228.18120097405762,3,35.12460604,138.9524823
Ba Chao City,227.68482878115805,1,35.8055969,139.8279409
Nakatsugawa City,224.9850082397461,1,35.44906316,137.5578777
Kurashiki City,223.6102555375826,2,34.498151459999995,133.726519225
Ofu City,219.80940015313624,2,35.02066822,136.977982
Ebetsu City,216.2426394225141,2,43.04662858,141.52696
Hitten,214.4645700218122,4,33.3262268,130.9416258
Itami city,207.37226722123057,4,34.788277855,135.4359855
City,202.126050110773,3,35.79374879,139.3795729
Ming Ming,199.8495002455311,2,35.07208199,137.0265393
Hatsukaichi City,198.16047501630217,2,34.30965881,132.2317144
Sakura City,196.73741647706728,2,35.72633645,140.1440349
Anjo city,194.57387602331477,3,34.985791652500005,137.0794908
Yangpyeong-gun,191.16374645357206,3,37.49416761,127.5141971
Gwacheon City,185.74898829627244,2,37.450804925,127.01178805
Kimitsu City,182.9912411692536,2,35.36028026,139.863168
Shibata City,182.54009566873083,1,34.73545225,137.8589272
Oshu-shi,179.68253972041495,4,39.16444697,141.13005459999997
Fujioka City,179.357432236809,2,36.24090843,139.0710922
Hanam City,158.78864652815872,3,37.53582213,127.1667405
Long-range town,156.7703979527861,1,32.81213496,129.8621589
Higashiura-cho,151.11452674615504,2,34.97464958,136.9459425
Goldenzaki-cho,147.86069863197366,3,39.20727904,141.0194131
Fukushima City,138.7509349226257,2,37.73586174,140.4970675
Ishinomaki City,137.9607608084956,3,38.45457215,141.2738096
Misato City,129.53877426890242,2,35.844856754,139.85941496
Minowa-cho,127.15170123368426,2,35.92407357,137.9499298
Dumplings,126.3728393269068,1,35.28683475,139.5987382
Kochi City,125.6640001907945,1,33.49973831,133.5431276
Kawan-cho,125.28000011667609,1,32.21323227,131.4982538
Negative,123.85485412042738,2,36.98843105,127.5734302
Iwaki City,119.15306912095872,3,36.967436373333335,140.85607966666666
Yeosu-si,118.89411121337056,3,34.82122401,127.6488769
City farm town,113.20590249581115,1,32.27838161,131.508031
North Nagoya City,111.72156312868098,3,35.2467354,136.8779776
Misawa City,105.08400003961287,1,40.74745537,141.3830595
Morioka City,103.75395096876024,2,39.68744819,141.1263497
Taebaek City,101.38799989968538,1,37.17172573,128.9648537
Ichinomiya City,99.50399975152686,2,35.31768384,136.767047
Komaga Rane,97.57799968309703,1,35.7295549,137.8753
Small animal husbandry,96.65018968802825,3,35.29777739,137.0016403
Hachiman City,93.08306720889017,1,34.86523181,135.726615
Noda City,89.367749055041,2,35.97386257,139.86854075
Hasuda City,89.10000021569431,1,35.99097936,139.6732082
Ryugasaki City,84.08850105724854,1,35.90345553,140.1868259
Kyotanabe City,81.53999978676438,1,34.83491906,135.7460648
Samukawa-cho,80.79899982176721,2,35.38131026,139.382955
Chino-shi,79.91955243823193,1,35.97676377,138.1521679
Anxiao City,77.7915015763454,1,36.2900589,137.9086986
Ginowan City,69.92699992264062,1,26.28004848,127.7473427
Jincheon,68.52768265056486,1,36.84795223,127.41405379999999
Nonsan City,67.57343937422097,2,36.11004148,127.10311989999998
Okcheon County,58.27499996870756,1,36.30099223,127.583141
Oyster town,56.74581246531899,1,33.60937408,130.4596578
Matsuma City,53.280000099912286,1,36.16091968,137.8134185
Kishiwada City,52.428000044077635,1,34.44231993,135.3924952
Tajimi City,43.19775064142791,1,35.2940372,137.1606303
Utsunomiya City,42.83580202199221,1,36.5545216,139.8532702
Sunrise town,41.77500007208437,1,35.743671,139.266319
Chita City,39.37499995809048,1,34.98477121,136.8893832
Okayama City,38.52000001072884,1,34.58308237,133.8914688
Lagastation,38.22000000625847,1,39.87638765,140.0003051
Wakayama City,35.259000124409795,1,34.22623438,135.1362245
Minami Munaw village,28.31475007336121,2,35.88620226,137.9177203
Pocheon City,15.823799524274465,1,37.79367027,127.1485553
Toyonaka-shi,15.412709629208738,1,34.7986567,135.4831199
Budget,14.563799655333906,1,36.70371295,126.8553396
